domanda,risposta_gold,risposta,se_corretta
"Per la prima selezione del corso, quali TOLC -E sono validi?",B. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,"A
    (A. I TOLC -E svolti tra il 1° gennaio 2024 e il 29 aprile 2024 compresi)",False
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% per la prova TOLC -E?,A.  Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,"A
    The text of the correct answer is: Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992",True
Quando è possibile candidarsi alla seconda selezione per l'ammissione ai corsi?,"B. Dal 4 marzo 2024 al 30 aprile 2024, ore 13:00","A
    The text of the correct answer is: Dal 4 marzo 2024 al 30 aprile 2024, ore 18:00.",False
Quando è possibile candidarsi per la selezione straordinaria per l'ammissione ai corsi di laurea?,"B. Dal 10 settembre 2024 al 19 settembre 2024, ore 13:00","C
    The text of the correct answer is: Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00.",False
"Qual è la data limite per il conseguimento del titolo di studio, se non è ancora stato conseguito al momento della candidatura?",C. 30 dicembre 2024,"D
    The text of the correct answer is: 15 luglio 2024.",False
Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non-UE residenti all'estero che partecipano alla prima selezione?,A. 22/04/2024,"C
    The text of the correct answer is: 08/07/2024",False
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per la seconda selezione?",C. 6/36,"D
    The text of the correct answer is: 5/36",False
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire l'ordine di merito?","C. L'età anagrafica, con la persona più giovane che precede.","A
    The text of the correct answer is: La data di presentazione della domanda di ammissione.",False
"Secondo il bando, quando viene pubblicata la graduatoria per la selezione straordinaria?",C. 2 ottobre 2024,"C
    (The correct answer in Italian is: 2 ottobre 2024)",True
"In quale delle seguenti situazioni un candidato risulta ""Idoneo"" alla selezione?",A. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,"C
    (Corretto: C. Ha ottenuto un punteggio di almeno 6/36 e rientra nei posti disponibili per il corso di maggior interesse.)",False
Cosa succede se un candidato risulta “Vincitore” in una graduatoria per un corso di riserva ma non si immatricola?,A. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse per un eventuale spostamento nel corso di maggior interesse.,"A
    The text of the correct answer is: Può immatricolarsi al corso di riserva e dichiarare il proprio interesse per un eventuale spostamento nel corso di maggior interesse.",True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,B. Dal 25 luglio 2024 al 30 luglio 2024,"None of the above (non è presente tra le opzioni date)

    The given options do not contain the correct answer, so the response is ""Non è presente tra le opzioni date"".",False
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,C. Dal 25 luglio 2024 al 30 luglio 2024,"C
    The text of the correct answer is: Dal 25 luglio 2024 al 30 luglio 2024.",True
Qual è la data limite per ottenere il diploma di scuola secondaria se si è immatricolati all'università senza averlo ancora conseguito?,C. 30 dicembre 2024,"D
    The text of the correct answer is: 31 gennaio 2025",False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,B. 28 febbraio 2025,"D
    The text of the correct answer is: 7 ottobre 2024.",False
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,B. 28 novembre 2024,"D
    The text of the correct answer is: 28 novembre 2023",False
"Per ottenere le agevolazioni sulla contribuzione studentesca (esonero totale o contributo ridotto) in funzione dell'ISEE, qual è il periodo temporale entro cui i CFU devono essere stati acquisiti?",B. 16/05/2024 – 23/05/2024,"D
    The text of the correct answer is: 11/08/2023 – 10/08/2024",False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,D. Dal 2 ottobre 2024 al 7 ottobre 2024,"C
    The text of the correct answer is: Dal 9 settembre 2024 al 15 settembre 2024",False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale considerato per il calcolo dei CFU necessari?",B. 1° agosto 2023 - 10 agosto 2024,"D
    (The correct answer in English is: D. 1st September 2022 - 31st August 2023)",False
Entro quale periodo di tempo il Consiglio di Corso di studi di destinazione valuterà i crediti acquisiti nella carriera di provenienza?,A. Successivamente alla conclusione della procedura di trasferimento,"A
    The text of the correct answer is: Successivamente alla conclusione della procedura di trasferimento.",True
"Per essere considerato valido per l'accesso ai corsi di questo bando, un TOLC-E deve essere sostenuto:","C. tra il 1° gennaio 2023 e il 29 aprile 2024 per la prima selezione, tra il 1° gennaio 2023 e il 12 luglio 2024 per la seconda selezione, o tra il 1° gennaio 2023 e il 18 settembre 2024 per l'eventuale selezione straordinaria.","C
    (TOLC-E deve essere sostenuto tra il 1° gennaio 2023 e il 18 settembre 2024 per l'eventuale selezione straordinaria.)",True
Qual è l'importo della parte fissa della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"A. 157,04 €","A
    The text of the correct answer is: 157,04 €",True
"Secondo il bando, qual è il criterio fondamentale per determinare il numero minimo di CFU richiesti per accedere ai benefici ER.GO?","B. L'anno di prima immatricolazione all'università, anche se presso un altro ateneo.","C
    The text of the correct answer is: Il numero di CFU riconosciuti specificatamente sul corso di studi a cui il candidato si iscrive.",False
In quale periodo l'Università di Bologna sarà chiusa per ferie estive?,A. Dal lunedì 12 agosto al venerdì 16 agosto 2024,"B
    The text of the correct answer is: Dal lunedì 12 agosto al venerdì 16 agosto 2023",False
"Secondo il bando, qual è la modalità di pagamento per l'iscrizione al TOLC?",A. Seguendo le modalità indicate sulla piattaforma PagoPA,"A
    The text of the correct answer is: A. Seguendo le modalità indicate sulla piattaforma PagoPA",True
Quando è possibile candidarsi alla seconda selezione per l'ammissione al corso?,"A. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","B
    The text of the correct answer is: Dal 4 marzo 2024 al 30 aprile 2024, ore 13.00.",False
Quando è possibile presentare la domanda di immatricolazione per la selezione straordinaria?,D. Dal 2 ottobre 2024 al 7 ottobre 2024 compreso,"C
    The text of the correct answer is: Dal 10 settembre 2024 al 19 settembre 2024, ore 13.00.",False
"Secondo il bando, in quale periodo è possibile immatricolarsi o passare a un altro corso per chi ha necessità di recuperare o spostare il proprio percorso di studi?",B. Dal 2 ottobre 2024 al 7 ottobre 2024 compresi,"C
    The text of the correct answer is: Dal 9 ottobre 2024 al 15 ottobre 2024 compresi.",False
"Secondo il bando, entro quale data deve essere conseguito il diploma di scuola secondaria superiore da parte degli studenti che si iscrivono con uno dei titoli elencati in 3.2.a?",A. 30 dicembre 2024,"D
    (The correct answer in English is: December 31, 2024)",False
"Secondo il bando, in quale situazione è possibile iscriversi contemporaneamente a due corsi di studi all'Università di Bologna?",A. Se previsto dalla legge n. 33 del 12 aprile 2022.,"B
    The text of the correct answer is: Se si ottiene un posto in un secondo corso dopo essere già immatricolati in un altro.",False
"Per la prima selezione, quali TOLC -E sono validi per l'ammissione?",A. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,"A
    (In English: A. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi)",True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% per la prova TOLC?,C. Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,"A
    The text of the correct answer is: Studenti con diagnosi di DSA rilasciata da uno specialista privato accompagnata da un documento di conformità rilasciato dal Servizio Sanitario Nazionale",False
Qual è il termine ultimo per la candidatura alla prima selezione?,"D. 30 aprile 2024, ore 13.00","C
    The text of the correct answer is: 30 aprile 2023, ore 13.00",False
Quando è possibile candidarsi per la seconda selezione per l'ammissione ai corsi di laurea?,"B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00","B
    The text of the correct answer is: Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00.",True
Qual è la data limite per il conseguimento del titolo di studio per i candidati che non lo hanno ancora ottenuto al momento della candidatura?,A. 30 dicembre 2024,"C
    The text of the correct answer is: 31 dicembre 2023",False
Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non UE residenti all'estero che partecipano alla prima selezione?,A. 22/04/2024,"D
    The text of the correct answer is: 11/07/2024",False
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per accedere alla seconda selezione?",A. 6/36,"B
    The text of the correct answer is: 5/36",False
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire l'ordine di merito?","A. L'età anagrafica, con la persona più giovane che precede.","A
    The text of the correct answer is: L'età anagrafica, con la persona più giovane che precede.",True
Secondo il bando,"B. Al corso di riserva, seguendo le modalità e le scadenze indicate nella Sezione 4.7, e dichiarare il proprio interesse a spostarsi nel corso di maggior interesse.","D
    The text of the correct answer is: Solo al corso di maggior interesse, se ci sono posti disponibili.",False
"In quale delle seguenti situazioni un candidato risulta ""Idoneo"" alla selezione?",D. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,"B
    (In italiano, la lettera della risposta corretta è: B)",False
Cosa succede a un candidato che risulta “Vincitore” in una graduatoria per un corso di studio di riserva?,"A. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.","A
    The text of the correct answer is: Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.",True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,C. Dal 25 luglio 2024 al 30 luglio 2024,"C
    The text of the correct answer is: Dal 25 luglio 2024 al 30 luglio 2024.",True
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,C. Dal 25 luglio 2024 al 30 luglio 2024,"C
    The text of the correct answer is: Dal 25 luglio 2024 al 30 luglio 2024.",True
Qual è la data limite per l'attivazione della carriera universitaria per gli studenti che hanno ottenuto un posto a seguito della procedura di recupero nella seconda selezione?,C. 26 agosto 2024,"C
    The text of the correct answer is: 26 agosto 2024",True
"Entro quale data è necessario attivare la carriera universitaria dopo l'immatricolazione, pena l'annullamento dell'immatricolazione stessa?",C. 28 febbraio 2025,"D
    The text of the correct answer is: 30 maggio 2024.",False
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,A. 28 novembre 2024,"C
    The text of the correct answer is: 28 novembre 2023",False
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, qual è il periodo temporale entro cui devono essere stati acquisiti i CFU riconosciuti?",A. 16/05/2024 – 23/05/2024,"D
    The text of the correct answer is: 11/08/2023 – 10/08/2024",False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,D. Dal 2 ottobre 2024 al 7 ottobre 2024,"C
    The text of the correct answer is: Dal 9 ottobre 2023 al 15 ottobre 2023",False
Per quali periodi di tempo sono considerati validi i CFU per ottenere agevolazioni sulla contribuzione studentesca?,C. Dal 1° agosto 2023 al 10 agosto 2024,"C
    The text of the correct answer is: Dal 1° agosto 2023 al 10 agosto 2024.",True
"In base al testo, entro quale data è possibile presentare domanda di trasferimento in uscita dall'ateneo di provenienza?",C. Dopo l'immatricolazione,A. Prima dell'immatricolazione.,False
In che anno è possibile sostenere il TOLC a distanza (“TOLC@CASA”) per candidarsi al contingente “cittadini non -UE residenti all’estero”?,B. 2024,"C
    The text of the correct answer is: 2023",False
Qual è l'importo della parte fissa della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"A. 157,04 €","A. 157,04 €",True
Qual è il criterio determinante per il numero minimo di CFU richiesti per accedere ai benefici ER.GO?,"A. L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro Ateneo.","B
    The text of the correct answer is: Il numero di CFU riconosciuti specificatamente sul corso di studi a cui lo studente si iscrive.",False
In quale delle seguenti date l'Ufficio Contribuzioni Studentesche di Bologna sarà chiuso?,C. venerdì 29 marzo 2024,"D
    venerdì 4 ottobre 2023",False
"Secondo il bando, qual è la modalità di pagamento prevista per l'iscrizione al TOLC?",B. Seguendo le modalità indicate sulla piattaforma PagoPA tramite Studenti Online,"B
    The text of the correct answer is: B. Seguendo le modalità indicate sulla piattaforma PagoPA tramite Studenti Online",True
Qual è la data limite per la candidatura alla seconda selezione del TOLC-E?,A. 15 luglio 2024,"C
    The text of the correct answer is: 29 aprile 2024",False
"Quando è possibile presentare domanda per l'immatricolazione, anche in caso di trasferimento o passaggio di corso, durante la selezione ordinaria?",A. Dal 25 luglio 2024 al 30 luglio 2024 compreso,"C
    (The correct answer in Italian is: ""Dal 1° gennaio 2023 al 12 luglio 2024 compreso"")",False
"Secondo il bando, in quale periodo è possibile immatricolarsi a un corso di laurea, anche in caso di trasferimento o passaggio di corso, per i candidati che hanno necessità di recuperare o spostare il proprio posto?",C. Dal 2 ottobre 2024 al 7 ottobre 2024 compresi,"C
    The text of the correct answer is: Dal 2 ottobre 2024 al 7 ottobre 2024 compresi.",True
"Secondo il bando, entro quale data un studente con un diploma sperimentale in 4 anni deve aver conseguito il diploma di scuola secondaria superiore?",A. 30 dicembre 2024,"C
    (C. 31 marzo 2026)",False
"Secondo il bando, in quale situazione è possibile iscriversi contemporaneamente a due corsi di studi presso l'Università di Bologna?","C. Se già iscritto ad un corso universitario (Università di Bologna o altro Ateneo) e non si intende rinunciare, trasferirsi o effettuare un passaggio di corso.","C. Se già iscritto ad un corso universitario (Università di Bologna o altro Ateneo) e non si intende rinunciare, trasferirsi o effettuare un passaggio di corso.",True
"Per la prima selezione, quali TOLC -E sono validi per l'ammissione?",C.  I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,"C
    (C. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi)",True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% durante la prova TOLC -E?,A. Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,"A
    The answer in Italian is: Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992",True
Qual è il termine ultimo per la candidatura alla prima selezione per l'ammissione ai corsi?,"A. 30 aprile 2024, ore 13:00","D
    The text of the correct answer is: 4 maggio 2024, ore 13:00",False
Quando è possibile candidarsi per la seconda selezione per l'ammissione ai corsi di laurea?,"D. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00","B
    The text of the correct answer is: Dal 2 maggio 2023 al 15 luglio 2023, ore 13:00.",False
"Qual è la data limite per il conseguimento del titolo di studio, se non è ancora stato conseguito al momento della candidatura?",C. 30 dicembre 2024,D. 11 luglio 2024.,False
"Qual è la data limite per presentare un certificato di conoscenza della lingua italiana per la seconda selezione, se si è un cittadino non UE residente all'estero?",B. 08/07/2024,"D
    The text of the correct answer is: 11/07/2024",False
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per la seconda selezione?",B. 6/36,"B
    (The minimum score for TOLC-E in the second selection is 6/36.)",True
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire la precedenza?","A. L'età anagrafica, con la persona più giovane che ha la precedenza.","B
    The text of the correct answer is: L'ordine di arrivo dei candidati nella graduatoria generale.",False
"Secondo il bando, in quale data verrà pubblicata la graduatoria per la selezione straordinaria?",C. 2 ottobre 2024,"D
    The text of the correct answer is: 16 maggio 2024",False
"In quale delle seguenti situazioni un candidato otterrebbe la dicitura ""Idoneo"" nella graduatoria?",A.  Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,"A, C, D
    (The correct answer is a combination of options A, C, and D, as a candidate can be deemed ""Idoneo"" in any of these situations.)",True
Cosa succede se un candidato risulta “Vincitore” in una graduatoria per un corso di riserva ma non si immatricola a quel corso?,D. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.,"D.
    The text of the correct answer is: Può immatricolarsi al corso di riserva e dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.",True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,B. Dal 25 luglio 2024 al 30 luglio 2024,"C
    The text of the correct answer is: Dal 1 agosto 2024 al 26 agosto 2024.",False
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,A. Dal 25 luglio 2024 al 30 luglio 2024,"D
    (The correct answer in English is: From 16 May 2024 to 23 May 2024)",False
Qual è la data limite per attivare la carriera universitaria per gli studenti che hanno ottenuto un posto a seguito della seconda selezione?,B. 26 agosto 2024,"C
    The text of the correct answer is: 23 maggio 2024.",False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,C. 28 febbraio 2025,"D
    The text of the correct answer is: 30 maggio 2024",False
"Secondo le informazioni fornite, entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?",B. 28 novembre 2024,"D
    The text of the correct answer is: 28 dicembre 2024",False
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, quale periodo temporale di acquisizione dei CFU è considerato valido?",C. 01/08/2023 – 31/07/2024,"C
    The text of the correct answer is: 01/08/2023 – 31/07/2024",True
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,B. Dal 2 ottobre 2024 al 7 ottobre 2024,"C
    The text of the correct answer is: Dal 1° agosto 2024 al 26 agosto 2024.",False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale considerato per il calcolo dei CFU?",C. Dal 1° agosto 2023 al 10 agosto 2024,"C
    The text of the correct answer is: Dal 1° agosto 2023 al 10 agosto 2024",True
"In base al testo, entro quale data è possibile presentare domanda di trasferimento in uscita dall'ateneo di provenienza dopo l'immatricolazione?",A. Non esiste una data limite specifica per la presentazione della domanda di trasferimento in uscita.,"A
    The text of the correct answer is: A. Non esiste una data limite specifica per la presentazione della domanda di trasferimento in uscita.",True
"In quale periodo è possibile sostenere il TOLC a distanza (“TOLC@CASA”) per candidarsi al contingente “cittadini italiani, cittadini dell’Unione Europea, cittadini non -UE equiparati”?",A. Dal 1° gennaio 2023 al 31 dicembre 2023,"C
    The text of the correct answer is: Dal 1° gennaio 2023 al 18 settembre 2024",False
Qual è l'importo fisso della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"D. 157,04 €",A. Il costo è variabile in base al corso di studi.,False
"Secondo il bando, quale criterio viene utilizzato per determinare il numero minimo di CFU richiesti per accedere ai benefici ER.GO?","C. L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro ateneo.",A. Il numero di CFU riconosciuti specificatamente sul corso di studi a cui l'studente si iscrive.,False
In quale periodo l'Università di Bologna rimane chiusa per la chiusura estiva?,A. Dal lunedì 12 agosto al venerdì 16 agosto 2024,"D
    The text of the correct answer is: Dal lunedì 12 agosto al venerdì 16 agosto 2023.",False
Quale tra questi servizi NON è offerto per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale?,C. Servizi di orientamento,"B
    The text of the correct answer is: B. Iscrizioni a corsi di specializzazione in economia",False
Quale risorsa è dedicata agli studenti con disabilità e DSA?,C. [Servizi per gli studenti con disabilità e con DSA](http://www.studentidisabili.unibo.it/),C. [Servizi per gli studenti con disabilità e con DSA](http://www.studentidisabili.unibo.it/),True
Quando gli studenti del secondo e terzo anno del corso di SVIC devono presentare il piano di studi?,B. Quando il piano didattico prevede un gruppo di scelta,"A
    The text of the correct answer is: All'inizio dell'anno accademico",False
"Secondo le informazioni fornite, in quale situazione è possibile sostenere un esame inserito nel piano di studi a gennaio, anche se le lezioni si svolgono nel secondo semestre?",C. Se l'esame è stato inserito nel piano di studi nel semestre precedente.,"C
    The text of the correct answer is: Se l'esame è stato inserito nel piano di studi nel semestre precedente.",True
Quale delle seguenti informazioni NON è disponibile sul sito web del corso di laurea in Sviluppo e Cooperazione Internazionale?,A. I nomi dei docenti che insegnano nel corso,"D
    The answer in Italian is: D. Il numero di studenti internazionali iscritti al corso",False
Quali informazioni riguardanti il corso di laurea in Sviluppo Cooperazione Internazionale sono disponibili sul sito web dell'Università di Bologna?,"D. Sistema di assicurazione di qualità, qualità del corso in cifre e informazioni sulle aule, laboratori e biblioteche.","C
    The text of the correct answer is: Sistema di assicurazione di qualità, informazioni sulle aule e laboratori e il programma dettagliato del corso.",False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,B. AlmaEsami,"D
    The text of the correct answer is:  Corsi in lingua",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. UniboImmagine,"B
    The text of the correct answer is: Incarichi extraistituzionali",False
Quali sono le tre principali aree su cui si concentra la pagina per aiutare gli studenti a vivere al meglio durante il percorso universitario?,"C. Ridurre i costi, utilizzare i servizi e vivere al meglio","B
    The text of the correct answer is: Scegliere il percorso di studi giusto, trovare un lavoro part-time e gestire le finanze personali",False
Quali tre piattaforme social vengono menzionate nel testo per seguire l'ateneo?,"A. Instagram, TikTok e YouTube","A
    The text of the correct answer is: Instagram, TikTok e YouTube",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,D. myUniBo,"C
    The text of the correct answer is: myAlmaOrienta",False
"A quale servizio dell'Università di Bologna puoi rivolgerti per ricevere informazioni su borse di studio, alloggi e mense?",D. ErGO – Ente Regionale per il Diritto allo Studio,"D
    The text of the correct answer is: ErGO – Ente Regionale per il Diritto allo Studio",True
Quale servizio universitario si occupa dell'assistenza agli studenti con disabilità o DSA?,B. Servizio per gli Studenti con Disabilità o con DSA,"B
    The text of the correct answer is: Servizio per gli Studenti con Disabilità o con DSA",True
Quale servizio universitario offre supporto specifico per gli studenti che desiderano conciliare studio e carriera agonistica sportiva?,D. Servizio studente atleta,"D
    The text of the correct answer is: Servizio studente atleta",True
In quale giorno e orario è possibile incontrare il tutor di orientamento senza appuntamento?,D. Mercoledì 14.30-15.30,"D
    The text of the correct answer is: Mercoledì 14.30-15.30",True
