domanda,risposta_gold,risposta,se_corretta
Qual è l'obiettivo principale del corso di laurea in Ingegneria e Scienze Informatiche?,C. Fornire una cultura scientifica e ingegneristica di base e una conoscenza approfondita delle tecniche e metodologie di progettazione e di strumenti attuali per la realizzazione di soluzioni informatiche.,"C
    The text of the correct answer is: Fornire una cultura scientifica e ingegneristica di base e una conoscenza approfondita delle tecniche e metodologie di progettazione e di strumenti attuali per la realizzazione di soluzioni informatiche.",True
Qual è l'obiettivo del corso di Ingegneria Scienze Informatiche?,A. Fornire una cultura scientifica e ingegneristica di base e una conoscenza approfondita delle tecniche e metodologie di progettazione e degli strumenti più attuali per la realizzazione di soluzioni informatiche.,"D.
    The text of the correct answer is: D. Studiare l'informatica sia dal punto di vista matematico/scientifico, sia da quello progettuale/ingegneristico.",False
Qual è il periodo di elezione dei rappresentanti degli studenti per il corso di Studio in Ingegneria e Scienze Informatiche?,D. Periodicamente gli studenti del Corso eleggono i propri rappresentanti per proporre e sostenere le proprie istanze presso il Consiglio di Corso.,D. Periodicamente gli studenti del Corso eleggono i propri rappresentanti per proporre e sostenere le proprie istanze presso il Consiglio di Corso.,True
Qual è il compito della Commissione di gestione Assicurazione di Qualità del Corso?,B. Verificare l'attuazione delle azioni di miglioramento e monitorare l'andamento delle carriere degli studenti.,"B
    The text of the correct answer is: Verificare l'attuazione delle azioni di miglioramento e monitorare l'andamento delle carriere degli studenti.",True
Qual è il nome del docente inserito nel testo?,C. Non inserito nel testo,B. Marco Antonio Boschetti.,False
Qual è l'obiettivo principale del nuovo ordinamento didattico del Corso di Laurea in Ingegneria e scienze informatiche?,D. La conservazione della struttura del corso,C. Potenziare le competenze in certi ambiti emergenti,False
Il laureato è in grado di eseguire...,D. Il laureato è in grado di eseguire...,"A
    The text of the correct answer is: ""Il laureato è in grado di eseguire le attività professionali per le quali ha studiato."" (The graduate is capable of performing the professional activities for which they studied.)",False
Qual è la principale funzione del corso di laurea in Ingegneria e Scienze Informatiche?,"A. Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico","A
    The text of the correct answer is: Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico.",True
Qual è il nuovo regolamento per l'uso del Marchio dell'Ateneo?,A. Il nuovo regolamento consente di inserire il marchio sulla copertina e sul frontespizio della prova finale.,"B
    The text of the correct answer is: Il nuovo regolamento consente di inserire il marchio su qualsiasi parte della prova finale.",False
Qual è l'evento che è stato recentemente aperto?,D. Il corso di laurea in Ingegneria e Scienze Informatiche e del Corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici,D. Il corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici.,True
Qual è il principale compito della segreteria studentesca in questo contesto?,A. La gestione delle carriere degli studenti iscritti al Corso.,"C
    The text of the correct answer is:  Rilascio di certificati e duplicati.",False
Qual è la durata del tirocinio curriculare?,B. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.,"D
    The text of the correct answer is: La durata del tirocinio curriculare è pari a 30 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.",False
Qual è l’obiettivo principale di questo corso di tirocinio?,B. Caricare la domanda di tirocinio su https://tirocini.unibo.it,"A
    The text of the correct answer is: Confermare la natura convenzionata dell’azienda.",False
Il presente regolamento contiene quali tipi di tirocini curriculari?,"B. tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea","D
    The text of the correct answer is: tirocinio di laurea, tirocinio di dottorato, tirocinio post laurea e tirocinio professionalizzante post laurea",False
Qual è l'obiettivo principale del tirocinio curriculare?,A. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,A. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,True
Qual è lo scopo della relazione di tirocinio in questo corso?,B. Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte.,"B
    The text of the correct answer is: Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte.",True
Qual è la principale funzione del laureato in questo corso?,C. Conoscere e applicare conoscenze e competenze di comprensione.,"C
    The text of the correct answer is: Conoscere e applicare conoscenze e competenze di comprensione.",True
Qual è il titolo di studio rilasciato al termine di un corso di studio in Ingegneria e Scienze Informatiche?,C. Dottore in Ingegneria e Scienze Informatiche,"C
    The text of the correct answer is: Dottore in Ingegneria e Scienze Informatiche.",True
Qual è il nuovo calcolo della media di laurea per laureandi con carriera pregressa?,D. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.,"D
    The text of the correct answer is: Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.",True
Qual è l'obiettivo della verifica delle conoscenze nell'iscrizione al corso?,B. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.,"B
    The text of the correct answer is: Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.",True
Qual è l'obiettivo principale del corso di laurea in Informatica?,A. L'apprendimento dei principi dell'ingegneria del software,"A
    The text of the correct answer is: L'apprendimento dei principi dell'ingegneria del software",True
Qual è il processo per ottenere la laurea in Ingegneria Scienze Informatiche?,A. Adhere strictamente alle linee guida per la redazione della tesi in Lingua Italiana.,"A
    The text of the correct answer is: Adhere strictly to the guidelines for the thesis in Italian Language.",True
Qual è il titolo del lavoro di laurea descritto nel testo?,A. Il titolo del lavoro di laurea è descritto nel testo.,A. Il titolo del lavoro di laurea è descritto nel testo.,True
Qual è la durata della prova scritta per la materia di Ingegneria del Software?,D. 40 minuti,"C
    The text of the correct answer is: 60 minuti",False
Qual è la durata del secondo periodo di esami del corso?,A. Dal 03/06/2024 all'inizio delle lezioni dell'a. a.\xa02024/25 (settembre 2024),"B
    The text of the correct answer is: Dal 17/02/2025 al 10/06/2025",False
Qual è l'obiettivo principale del programma 'Muoversi in città: agevolazioni e sostenibilità per la comunità Unibo'?,B. Promuovere la sostenibilità della mobilità universitaria.,B. Promuovere la sostenibilità della mobilità universitaria.,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,D. Sapere le basi di programmazione per sviluppare software,"D
    The text of the correct answer is:  Sapere le basi di programmazione per sviluppare software",True
Qual è l'obiettivo del corso di Ingegneria e Scienze Informatiche?,A. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,A. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,True
"Qual è la differenza tra “Ingegneria Informatica” (BO), “Informatica” ( BO) e “Ingegneria e Scienze Informatiche”?","C. Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi.","C.
    The text of the correct answer is: Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi.",True
Qual è il corso di laurea triennale che si svolge in Cesena nel Dipartimento di Informatica – Scienza e Ingegneria?,C. Ingegneria e Scienze,D. Informatiche.,False
Qual è il requisito principale per complete la relazione finale del corso di laurea?,C. Deve essere frutto di approfondimento di un lavoro individuale.,"B
    The answer in Italian is: Deve essere completato entro la scadenza dei requisiti richiesti per la laurea.",False
Qual è la validità della domanda di laurea?,A. La domanda di laurea è valida per un solo anno accademico.,"D
    La domanda di laurea è valida per tre anni accademici.",False
Qual è il diritto d’autore sulla tesi di laurea?,"D. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.","D. Il diritto d'autore sulla tesi, sia morali che patrimoniali, spettano al laureando.",True
Qual è il requisito principale per complete la relazione finale del corso?,D. Deve essere frutto di approfondimento di un lavoro individuale.,C. Deve sviluppare il tema di approfondimento in modo articolato e completo.,False
Qual è il formato del file della tesi?,"A. PDF testuale, con frontespizio, in base al modello fornito dal CdS","A
    The text of the correct answer is: A. PDF testuale, con frontespizio, in base al modello fornito dal CdS",True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,D. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università.,"A
    The text of the correct answer is: Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web del piano didattico.",False
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,D. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università.,"D
    The text of the correct answer is:  Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università.",True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,"B
    The text of the correct answer is: 18/09/2024 - 10/06/2025",True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,C. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,"C
    The text of the correct answer is: 18/09/2024 - 10/06/2025",True
Qual è l'anno in cui si svolgeranno le lezioni del corso di laurea in Ingegneria e scienze informatiche?,C. Il 2024/2025,"D
    The text of the correct answer is:  Il 2023/2024",False
Qual è il principale obiettivo di questo corso di laurea?,C. Sapere la storia della letteratura italiana,"C
    The text of the correct answer is: Sapere la storia della letteratura italiana",True
"Qual è l'obiettivo del modulo ""Giustificativo per il datore di lavoro""?",A. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,C. Confermare la validità di un'iscrizione al corso. (In Italian: La lettera della risposta corretta è: C. Confermare la validità di un'iscrizione al corso.),False
Qual è il servizio di tutorato del corso di studio?,A. Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti.,"A
    The text of the correct answer is: Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti.",True
"Qual è la principale funzione del ruolo di Analista, Progettista e Programmatore di Software?","B. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.","B
    The text of the correct answer is: B. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.",True
Qual è l'obiettivo principale del sito web del corso?,D. Presentazione del corso,"D
    The text of the correct answer is:  Presentazione del corso",True
Qual è il periodo massimo di validità per il soggiorno all'estero?,C. Sei mesi,"C
    (Six months)",True
Qual è l'obiettivo principale delle sale studio Alfa Albatros e Beta a Cesena?,A. Ricercati individuali o di gruppo,"B
    The text of the correct answer is: Lo svolgimento dell'attività didattica",False
Qual è la media di laurea in Ingegneria e scienze informatiche?,B. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,"B
    The text of the correct answer is: La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.",True
Qual è l'obbligatorio percorso formativo sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008?,A. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente,"D
    The text of the correct answer is: La formazione specifica (Moduli 2, 3, 4) svolta presso altri enti, scuole e organizzazioni",False
Qual è l'obiettivo della validazione dell'identità digitale?,C. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,"D
    The text of the correct answer is: Confermare la validità del tuo accesso a Studenti Online.",False
Qual è la principale funzione del tutor nel corso di studio?,C. La funzione di interfaccia tra gli studenti e il corso,"B
    The text of the correct answer is: La funzione di supporto personalizzato all'apprendimento.",False
"Qual è il principale objetivo del servizio ""Sistema Bibliotecario di Ateneo - Informazioni e supporto da studente a studente tramite LiveChat su Teams""?",B. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.,"B
    The text of the correct answer is: Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.",True
Qual è la validità del TOLC per iscriversi al Corso di Ingegneria?,D. Il TOLC in presenza (TOLC@UNI) svolti nel 2024 sono validi.,C. Il TOLC in presenza (TOLC@UNI) svolti nel 2023 sono validi.,False
Qual è il tasso di laureati per questo corso?,D. 30.1%,"A. Non disponibile (Not available in English: ""Not available"" or ""Not applicable"")",False
Qual è la natura del corso in cifre?,D. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,"D
    The text of the correct answer is: Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.",True
Qual è l'obbligatorio per poter chiudere correttamente il piano di studi?,D. Scegliere fin da ora come si vorrà svolgere la prova finale.,"B
    The text of the correct answer is: Presentare il piano di studi correttamente.",False
Qual è l'obiettivo principale del corso di laurea in Ingegneria Scienze Informatiche?,D. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,"D
    The text of the correct answer is: Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.",True
Qual è l'importanza della frequenza delle lezioni in questo corso?,A. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,"D.
    The text of the correct answer is: La frequenza delle lezioni aiuta a ottenere migliori risultati agli esami.",False
Qual è il servizio che aiuta gli studenti con disabilità o DSA?,D. Servizio per gli Studenti con Disabilità o con DSA,"D
    The text of the correct answer is: Servizio per gli Studenti con Disabilità o con DSA.",True
Qual è l'obiettivo principale di questo corso di tirocinio?,D. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,"D.
    The text of the correct answer is: Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.",True
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,C. Svolgere l’attività di tirocinio nella propria scuola.,D. Accessare il proprio account una volta completato l'accreditamento.,False
Qual è l'obiettivo principale del Corso?,B. La progettazione dei contenuti formativi e la pianificazione delle risorse.,"D
    The text of the correct answer is:  Il monitoraggio dell'efficacia del percorso formativo e la programmazione di interventi di miglioramento della didattica e dei servizi.",False
"Qual è il programma di formazione ""Start-up creation lab""?",B. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,B. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,True
Qual è il messaggio principale del testo?,D. Il testo descrivere la possibilità di conciliare studio e lavoro.,"A
    The text of the correct answer is: Il testo descrivere le nuove corsi di laurea.",False
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,A. Migliorare la qualità dei servizi.,"B
    The text of the correct answer is: Promuovere la formazione universitaria.",False
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,A. L’innovazione digitale per la difesa,"A
    The text of the correct answer is: L'innovazione digitale per la difesa",True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,B. Giovedì 25 aprile e venerdì 26 aprile,D. Giovedì 25 aprile e mercoledì 1 maggio,False
Qual è il tema del video contest dell’Alma Mater Fest 2024?,C. L’intelligenza artificiale,"C
    The text of the correct answer is: L'intelligenza artificiale",True
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,B. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,"D
    The text of the correct answer is: Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivono all’università ma lavori o per gli atleti.",False
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,B. Fornire informazioni sull'incontro.,"B
    The text of the correct answer is: Fornire informazioni sull'incontro.",True
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,A. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,D. Fornire una formazione su nuove tecnologie.,False
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,B. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,"B
    The text of the correct answer is: Involgere giovani e imprese nel rafforzare l'innovazione nel settore della difesa nell'Unione Europea.",True
Qual è l'obiettivo principale di un hackathon?,A. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,D. Impara nuove competenze in informatica.,False
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,B. Per aumentare la conoscenza del linguaggio inglese.,"A
    The text of the correct answer is: Per aumentare la conoscenza del linguaggio spagnolo.",False
Qual è il valore del premio per la tesi per attività di volontariato?,C. 1.200 €,"C
    The text of the correct answer is: 1.200 €",True
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,B. Ore 13 del 13 marzo 2024.,D. Ore 13 del 14 marzo 2024.,False
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,C. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,C. Laurea in Ingegneria e Scienze Informatiche.,True
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,B. Organizzare incontri formativi.,C. Promuovere la ricerca universitaria. (Promuovere la lettura di libri è D.),False
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",B. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,"B
    The text of the correct answer is: Insegnare tecniche di scrittura e organizzare efficacemente la tesi.",True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,D. Il 29 marzo e il 01 aprile,"B
    The text of the correct answer is: Il 27 marzo e il 03 aprile.",False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,D. Forneire informazioni sull'ammissione alla università.,A. Promuovere la partecipazione alle giornate di orientamento.,False
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,D. Laurea in Ingegneria e scienze informatiche,D. Laurea in Ingegneria e scienze informatiche.,True
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,C. Allargare le tue prospettive di carriera.,C. Allargare le tue prospettive di carriera.,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,D. Fornire una formazione universitaria di livello internazionale,"A
    The text of the correct answer is: Fornire una formazione professionale in campo informatico.",False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,C. 14 giugno,"A
    The text of the correct answer is: 14 luglio",False
Qual è il messaggio principale del testo?,B. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria.,"✕
    The text of the correct answer is: A. Il messaggio principale del testo è quello di descrivere la storia della università di Bologna.",False
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,D. Per aiutare gli studenti a superare l'idoneità linguistica.,D. Per aiutare gli studenti a superare l'idoneità linguistica.,True
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,C. Presentare le persone e i servizi a supporto,"C
    The text of the correct answer is: Presentare le persone e i servizi a supporto",True
Qual è la scadenza della Call for StartUp?,C. 8 febbraio 2024,"C
    The text of the correct answer is: 8 febbraio 2024",True
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,B. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,B. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,B. L’intelligenza artificiale,"B
    The text of the correct answer is: L'intelligenza artificiale",True
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,D. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,"D
    The text of the correct answer is: Discuscere sull'impatto dell'AI sull'uomo nella loro vita quotidiana.",True
Qual è la chiusura estiva del Campus di Cesena?,A. Dal 10 al 18 agosto 2024.,C. Dal 10 al 14 agosto 2024.,False
