domanda,risposta_gold,risposta,se_corretta
"Chi è la Responsabile del procedimento, secondo il testo?",D. dott.ssa Barbara Froio,"C
    The text of the correct answer is:  Il Responsabile del procedimento",False
"Secondo il bando, qual è la modalità di pagamento per l'iscrizione al TOLC?","D. Tramite la piattaforma PagoPA, seguendo le indicazioni su Studenti Online.","C
    The text of the correct answer is: Seguendo le modalità indicate sul sito del CISIA, www.cisiaonline.it.",False
Qual è la data limite per l'invio dell'attestato TOLC non ricevuto automaticamente per la prima selezione?,B. 9 maggio 2024,"B
    The text of the correct answer is: 9 maggio 2024",True
Quando è possibile presentare la candidatura alla selezione per l'immatricolazione?,"A. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","D
    (The correct answer in Italian is: ""Dal 1° gennaio 2023 al 12 luglio 2024"")",False
"Quanti posti sono disponibili per il corso di Astronomia (Codice 8004) per i cittadini italiani, dell'Unione Europea, cittadini non-UE equiparati e cittadini non-UE residenti all'estero che devono concorrere con i cittadini UE?",D. 35,"D
    The text of the correct answer is: 35",True
Quanti posti sono riservati ai cittadini non-UE residenti all'estero per il corso di laurea in Fisica a Bologna?,B. 2,"D
    (D. 5)",False
Entro quale data deve essere conseguito il diploma di scuola secondaria superiore da parte degli studenti che si iscrivono al corso con uno dei titoli elencati in 3.2.a?,C. 30 dicembre 2024,"D
    (31 dicembre 2024)",False
"Secondo il bando, quando viene solitamente pubblicato il bando per l'ammissione ad anni successivi al primo?",A.  tra luglio e settembre 2024,"D
    The text of the correct answer is:  tra giugno e agosto 2023",False
"In quale delle seguenti situazioni un cittadino non-UE residente all'estero, titolare di permesso di soggiorno per motivi di studio,  perderà i requisiti per il soggiorno in Italia?",C. Rinunciando formalmente agli studi presso l'Università di Bologna o un'altra università,"C
    The text of the correct answer is: C Rinunciando formalmente agli studi presso l'Università di Bologna o un'altra università.",True
"Per la prima selezione del TOLC-I, quali date sono valide per la partecipazione?",A. Dal 1° gennaio 2023 al 29 aprile 2024,"D
    The text of the correct answer is: Dal 1° gennaio 2023 al 12 luglio 2024.",False
Quali sono gli adattamenti possibili per gli studenti con DSA che scelgono di sostenere il TOLC presso l'Ateneo di Bologna?,C. Tempi aggiuntivi del 30% e ausili necessari come assistenza per la lettura del testo e calcolatrice non scientifica.,"A
    The text of the correct answer is: Aggiuntivi del 50% e ausili necessari come un computer con tastiera modificata e un supporto logopedico.",False
"Per partecipare alla seconda selezione per l'ammissione ai corsi, qual è il periodo di candidatura?","D. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","C
    The text of the correct answer is: Dal 4 marzo 2024 al 30 aprile 2024, ore 13.00.",False
"Secondo le istruzioni fornite, quando è necessario inviare l'attestato TOLC alla Segreteria Studenti?",C. Solo se non è possibile ricevere automaticamente il TOLC associato al tuo nominativo.,"B
    The text of the correct answer is: Entro il 30 dicembre 2024, indipendentemente dalla ricezione automatica.",False
"Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non-UE residenti all'estero che devono concorrere con i cittadini UE, per la prima selezione?",D. 22/04/2024,"C
    The text of the correct answer is: 30/04/2024",False
"Per il corso di Scienze Biologiche, quale peso viene attribuito al punteggio ottenuto nella sezione di Matematica del TOLC-I?",B. 0.75,"A
    (0.1) in Italian is: 0,1
    So the answer is: A, 0,1",False
In quale caso un candidato otterrà un Obblighi Formativi Aggiuntivi (OFA) durante la seconda selezione?,"C. Se il punteggio TOLC-I è inferiore a 19 per Matematica o inferiore a 11 per i corsi di Astronomia, Chimica e Chimica dei Materiali, Chimica Industriale, Fisica, Scienza dei Materiali, Scienze Biologiche e Scienze Naturali.","B
    The text of the correct answer is: Se il punteggio TOLC-I è inferiore a 18 per Matematica o inferiore a 10 per i corsi di Astronomia, Chimica e Chimica dei Materiali, Chimica Industriale, Fisica, Scienza dei Materiali, Scienze Biologiche e Scienze Naturali.",False
Cosa succede se un candidato è stato classificato come “Vincitore” nella graduatoria del corso di riserva ma anche come “Idoneo” nel corso di maggior interesse durante la seconda selezione?,"A. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il suo interesse per un possibile spostamento nel corso di maggior interesse.","A
    The text of the correct answer is: Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il suo interesse per un possibile spostamento nel corso di maggior interesse.",True
"Se sei stato classificato come “Idoneo” in entrambi i corsi di studi scelti, cosa puoi fare?",D. Dichiarare il tuo interesse al recupero per entrambi i corsi seguendo le indicazioni della Sezione 4.5.,"A
    The text of the correct answer is: Immatricolarti al corso di maggior interesse e, se non riesci ad entrare, dichiarare il tuo interesse al recupero.",False
"In quale periodo è possibile dichiarare l'interesse al recupero per la prima selezione, secondo recupero?",C. Dal 27 maggio 2024 al 30 maggio 2024,"C
    The text of the correct answer is: Dal 27 maggio 2024 al 30 maggio 2024",True
Quando è possibile dichiarare l'interesse allo spostamento al corso di maggior interesse dopo la prima selezione?,C. Dal 27 maggio 2024 al 30 maggio 2024,"C
    The text of the correct answer is: Dal 27 maggio 2024 al 30 maggio 2024.",True
"In quale periodo è possibile richiedere lo spostamento per la prima selezione, secondo spostamento?",A. Dal 27 maggio 2024 al 30 maggio 2024,"D
    The text of the correct answer is: Dal 1° agosto 2024 al 26 agosto 2024.",False
"Qual è la data limite per l'immatricolazione per i vincitori della prima selezione, se si è ottenuto un posto tramite il recupero?",D. Dal 30 maggio 2024 al 10 giugno 2024,"C
    The text of the correct answer is: Dal 16 maggio 2024 al 23 maggio 2024.",False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,A. 28 febbraio 2025,"D
    The text of the correct answer is: 7 ottobre 2024.",False
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,A. 28 novembre 2024,"B
    The text of the correct answer is: 28 novembre 2023",False
Entro quando è necessario presentare la domanda di passaggio di corso per chi ha ottenuto un posto tramite la prima selezione?,C. tra il 25 luglio 2024 e il 26 agosto 2024,"A
    The text of the correct answer is: tra il 16 maggio 2024 e il 23 maggio 2024",False
In quale periodo è possibile richiedere il passaggio di corso per la seconda selezione?,D. Tra il 25 luglio 2024 e il 30 luglio 2024 (per chi ha ottenuto un posto a seguito di recupero: tra il 1° agosto 2024 e il 26 agosto 2024 – per il primo recupero – o tra il 29 agosto 2024 e il 3 settembre 2024 – per il secondo recupero),"D.
    The text of the correct answer is: Tra il 25 luglio 2024 e il 30 luglio 2024 (per chi ha ottenuto un posto a seguito di recupero: tra il 1° agosto 2024 e il 26 agosto 2024 – per il primo recupero – o tra il 29 agosto 2024 e il 3 settembre 2024 – per il secondo recupero)",True
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, qual è il periodo di riferimento per i CFU validi?",D.  dal 11/08/2022 al 10/08/2023,"C
    The text of the correct answer is: dal 1/08/2023 al 31/08/2024",False
"Qual è la data limite per l'immatricolazione a seguito del primo recupero per gli studenti classificati ""I doneo"" nella seconda selezione?",C. Dal 1° agosto 2024 al 26 agosto 2024,"B
    The text of the correct answer is: Dal 4 giugno 2024 al 10 giugno 2024.",False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale entro cui i CFU devono essere stati acquisiti?",B. Dal 1° agosto 2023 al 10 agosto 2024,"C
    The text of the correct answer is: Dal 1° gennaio 2023 al 31 dicembre 2024",False
Qual è la data limite per la presentazione dell'ISEE per poter beneficiare di eventuali agevolazioni universitarie?,"B.  Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.","B
    The text of the correct answer is: Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.",True
Qual è il requisito minimo di CFU richiesto per accedere ai benefici ER.GO?,"A. Il numero minimo di CFU richiesto è determinato dall'anno di prima immatricolazione all'università, indipendentemente dall'anno di corso a cui vieni ammesso.","D
    The text of the correct answer is:  Il numero minimo di CFU richiesto è di 60, indipendentemente dall'anno di immatricolazione.",False
In quale delle seguenti date l'International Desk di Bologna sarà chiuso?,B. venerdì 29 marzo 2024,"A
    (The International Desk of Bologna will be closed on Friday, 4th October 2024)",False
Quali sono i requisiti minimi per l'ammissione al terzo anno del corso di laurea in Astronomia?,A. 70 CFU riconoscibili di cui almeno 12 CFU nei SSD FIS,"A
    The text of the correct answer is: 70 CFU riconoscibili di cui almeno 12 CFU nei SSD FIS",True
"Per essere ammessi al secondo anno del Corso di Laurea in Chimica e Chimica dei Materiali, quali CFU sono necessari in totale?",A. 70 CFU,"B
    (90 CFU)",False
Qual è la data limite per la presentazione della domanda di Abbreviazione di Corso per chi si immatricola in seguito ad una carriera chiusa?,D. 28 Novembre 2024,"C
    (10 Ottobre 2024)",False
"Per poter ottenere l'esenzione dal pagamento della contribuzione, gli studenti con certificazione di invalidità civile pari o superiore al 66% devono:",C. inviare il certificato attestante la loro condizione all'indirizzo email della segreteria studenti di scienze segscienze@unibo.it,"C
    The text of the correct answer is: C inviare il certificato attestante la loro condizione all'indirizzo email della segreteria studenti di scienze segscienze@unibo.it",True
Qual è la data limite per la presentazione del certificato di conoscenza della lingua italiana?,D. 02/09/2024,D. 02/09/2024.,True
"Secondo il bando, qual è il numero minimo di crediti ECTS necessari per l'ammissione al secondo anno di un corso di laurea?",C. 30,"B
    The text of the correct answer is: 50",False
"Per l'ammissione al terzo anno di un corso di laurea, quanti punti vengono assegnati per ogni credito riconosciuto?",C. ½ punto,"D
    The text of the correct answer is: 2 punti",False
Entro quale data gli studenti recuperati devono iscriversi al corso?,D. 10 ottobre 2024,"D
    The text of the correct answer is: 10 ottobre 2024",True
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,D. 28 febbraio 2025,"D
    The text of the correct answer is:  28 febbraio 2025",True
"Secondo il bando, entro quale data deve essere presentata la domanda di passaggio di corso per gli studenti già iscritti ad altro corso di studio all'Università di Bologna?",D. 07/10/2024,"C
    The text of the correct answer is: 01/10/2024",False
Entro quale termine è possibile presentare un ricorso contro il provvedimento riguardante l'accreditamento dei corsi di studio?,C. 60 giorni dalla pubblicazione del bando,"D
    The text of the correct answer is: 30 giorni dalla pubblicazione del bando",False
Qual è la conseguenza penale per chi fornisce dichiarazioni false nel modulo?,D.  È punito ai sensi del codice penale e delle leggi speciali in materia.,"D.
    The text of the correct answer is:  È punito ai sensi del codice penale e delle leggi speciali in materia.",True
Quale dei seguenti link fornisce informazioni su come iscriversi agli anni successivi al primo anno di laurea in Matematica presso l'Università di Bologna?,A. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,A. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,True
Quale tra le seguenti opzioni NON è un argomento trattato nella sezione dedicata alle iscrizioni ai corsi di laurea e laurea magistrale a ciclo unico?,C. Ottenere lo status di studente-atleta,"A
    The text of the correct answer is: A. Come richiedere un prestito studentesco",False
"Quali sono le due risorse disponibili per gli studenti che desiderano approfondire l'equilibrio tra studio e lavoro, o la possibilità di abbreviare il percorso di studi?",B. Conciliare studio e lavoro e Abbreviazione di carriera,"A
    The text of the correct answer is: Conciliare studio e lavoro e Gestione del tempo",False
Quale tra questi aspetti NON è menzionato come parte dell'organizzazione e della qualità del corso di laurea in Matematica?,C. Servizi di orientamento,"D
    The text of the correct answer is: Sistema di assicurazione di qualità",False
Quali sono le conseguenze per gli studenti che non superano l'obbligo formativo aggiuntivo (OFA) entro la scadenza prevista?,D. Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.,"D
    The text of the correct answer is:  Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.",True
"Secondo il regolamento, cosa succede agli studenti che non superano l'Obbligo Formativo Aggiuntivo (OFA) entro la scadenza prevista?",A. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,"A
    The text of the correct answer is: SARRanno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.",True
"Secondo il regolamento didattico, quali sono i criteri principali per il riconoscimento dei crediti formativi universitari acquisiti in corsi di studio di diversa classe presso università telematiche o estere?",D. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,"D
    The text of the correct answer is: D. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.",True
Quale aspetto viene considerato nella determinazione dei crediti assegnati alle attività formative?,A. Gli obiettivi formativi programmati,"A
    The text of the correct answer is: Gli obiettivi formativi programmati",True
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,C. AlmaEsami,"D
    The text of the correct answer is: Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,B.  Incarichi extraistituzionali,"B
    The text of the correct answer is: Incarichi extraistituzionali",True
Quali sono le principali aree di focus per studenti che desiderano ottimizzare la propria esperienza universitaria?,"A. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi","A
    The text of the correct answer is: Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi",True
Quali sono i tre principali argomenti trattati nei video YouTube?,"C. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi","C
    The text of the correct answer is: Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,A. myUniBo,"D
    The text of the correct answer is:  App Job Placement",False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,A. Capacità progettuali e di pianificazione,"D
    The text of the correct answer is: D. Esperienza pratica in ambito legale",False
Quale giorno della settimana è possibile contattare il servizio di orientamento telefonicamente?,"A. Lunedì, Mercoledì e Venerdì",D. Tutti i giorni della settimana.,False
In quale orario è possibile contattare il servizio di orientamento per studenti internazionali?,C. Venerdì dalle 10:00 alle 11:00,"D
    The text of the correct answer is: Martedì dalle 14:30 alle 16:00",False
In quale orario è possibile contattare il servizio di orientamento per lavoro tramite telefono?,"D. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00","D
    (Dalle 10:00 alle 12:00)",True
"Secondo il corso di laurea in Matematica, quali sono le principali abilità che il laureato dovrebbe possedere per applicare le proprie conoscenze?","A. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.","A
    The text of the correct answer is: Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.",True
Quale abilità NON è specificamente menzionata come obiettivo del corso di laurea in Matematica?,A. Capacità di programmazione in linguaggi informatici,"A
    The text of the correct answer is: A. Capacità di programmazione in linguaggi informatici",True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"D
    The text of the correct answer is:  Liste di distribuzione",False
Quale servizio online NON è disponibile per gli studenti dell'Università di Bologna?,B.  IRIS - Archivio produzione scientifica,"D
    The text of the correct answer is:  U-Web Reporting - Reportistica Contabile Progetti",False
Come possono gli studenti conoscere le opinioni degli studenti che frequentano il Corso di Laurea in Matematica a Bologna?,A. Guardando un video su YouTube,"C
    The text of the correct answer is: C. Partecipando a un forum online dedicato agli studenti di matematica.",False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"B
    The text of the correct answer is:  AlmaRegistri",False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,B. UniboImmagine,"A
    The text of the correct answer is: Concilium",False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,A. Dal 25 luglio,"A
    Dal 25 luglio",True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico in corso?,A. Dal 25 luglio,"C
    The text of the correct answer is: Dal 15 agosto",False
Quale informazione NON è disponibile sul sito web?,C. Note legali,"A
    The text of the correct answer is: A. Impostazioni cookie",False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,C. Incarichi extraistituzionali,"C
    The text of the correct answer is: Incarichi extraistituzionali",True
Quali sono i codici dei piani didattici disponibili per l'anno accademico 2024/2025?,D. 6061 e 8010,"D
    (D. 6061 e 8010)",True
Quale codice identifica il piano didattico per gli studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,C. 6061,"D
    The text of the correct answer is: 8010",False
Quali opportunità di finanziamento per gli studi sono disponibili per gli studenti presso l'Università di Bologna?,"A. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem","A
    The text of the correct answer is: ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem",True
Quale tra queste opzioni NON è un'opportunità per i laureati in matematica dell'Università di Bologna?,B. Prepararsi al mondo del lavoro,"D
    The text of the correct answer is: D. Agevolazioni per cinema, musei e teatri",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,"D
    The text of the correct answer is: Corsi in lingua.",False
Quali sono i codici dei piani didattici disponibili per il corso di laurea in Matematica nell'anno accademico 2024/2025?,C. 6061 e 8010,"A
    The text of the correct answer is: 6061 e 8011",False
"Secondo i dati forniti, quale percentuale di laureati del corso di Matematica lavora attualmente?",D. 6%,"A
    The text of the correct answer is: 93%",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"C
    The text of the correct answer is: Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,A. UniboImmagine,"D
    The text of the correct answer is: Incarichi extraistituzionali",False
Chi è responsabile della proposta e del sostegno delle istanze degli studenti del Corso?,C. I rappresentanti degli studenti eletti periodicamente,"C
    The text of the correct answer is: I rappresentanti degli studenti eletti periodicamente",True
"Oltre a Instagram, su quale altra piattaforma social l'Università di Bologna è presente?",B. TikTok,C. Facebook,False
Quale tra i seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C.  Concilium,"C
    The text of the correct answer is: Concilium",True
Qual è il principale compito della Commissione di Accertamento della Qualità del Corso di studio?,D. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,D. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,True
Quale tra le seguenti NON è una responsabilità della Commissione di gestione AQ del Corso di studio?,"D. Formulare pareri sull'istituzione, attivazione, modifica e soppressione dell'offerta formativa.","A
    The text of the correct answer is: A. Monitorare l'andamento delle carriere degli studenti e la loro soddisfazione al termine del percorso formativo.",False
Quante app sono disponibili per gli studenti dell'Università di Bologna?,D. Quattro,"D
    The text of the correct answer is: Quattro.",True
Quale docente ha pubblicato l'ultimo avviso il 2022-09-22?,D. Elisa Ercolessi,"A
    The text of the correct answer is: Fausto Ferrari",False
Quale docente è stato nominato professore ordinario nel 2021?,D. Antonella Grassi,"D
    The text of the correct answer is:  Antonella Grassi",True
In quale anno è stato pubblicato l'ultimo avviso?,D. 2010,"C
    (C. 2012)",False
Quali sono gli ambiti di specializzazione offerti al terzo anno del corso di laurea per integrare la formazione in relazione agli interessi degli studenti?,"D. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica","A
    The text of the correct answer is: economia, finanza, marketing, management, diritto",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"D
    The text of the correct answer is:  Cedolini web",False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. U-Web Reporting - Reportistica Contabile Progetti,"D
    The text of the correct answer is:  D. U-Web Reporting - Reportistica Contabile Progetti",True
Quali sono le piattaforme social su cui è possibile seguire l'Università di Bologna?,"A. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter e Spreaker","B
    The text of the correct answer is: Instagram, TikTok, YouTube, Facebook, Twitter e LinkedIn.",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"C
    The text of the correct answer is: C. Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"C
    The text of the correct answer is: Concilium",False
Quale tipo di corso NON richiede una corrispondenza specifica con un insegnamento italiano per il riconoscimento dei crediti?,A. Corsi Liberi,"A
    The text of the correct answer is:  Corsi Liberi",True
"Per i Corsi Opzionali di ambito matematico, quanti crediti possono essere riconosciuti per un esame superato presso una sede esterna?",D. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,"A
    The text of the correct answer is: Un numero massimo di 12 crediti.",False
Entro quale data deve essere comunicata la scelta del tirocinio per un progetto di Dipartimento?,A. 15 ottobre o 15 marzo,D. 15 settembre o 15 dicembre,False
Quando è necessario consegnare la documentazione relativa al tirocinio per l'approvazione da parte della commissione?,"C. Prima di ogni appello di laurea, circa un mese prima della data di laurea.","B
    The text of the correct answer is: Entro un mese dalla fine del periodo di svolgimento del tirocinio.",False
"Secondo il corso di laurea in Matematica, quali sono le principali attività che contribuiscono allo sviluppo dell'autonomia di giudizio negli studenti?",A. Le attività di esercitazione e di laboratorio,"A
    The text of the correct answer is: Le attività di esercitazione e di laboratorio",True
Quale delle seguenti affermazioni descrive meglio il modo in cui il corso di laurea in Matematica aiuta gli studenti a sviluppare le loro capacità comunicative?,"B. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.","B
    The text of the correct answer is: B. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.",True
Quanti crediti formativi (CFU) devono essere scelti obbligatoriamente tra i corsi proposti nel piano didattico?,B. 12,"B
    (The correct answer in English is: 12)",True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di studi in matematica riguardo alla formazione professionale degli studenti?,"C. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.","C
    The text of the correct answer is: Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.",True
Chi è responsabile della verifica della formazione in materia di sicurezza per gli studenti in tirocinio presso Soggetti esterni?,A. Le Aziende/Enti ospitanti,A. Le Aziende/Enti ospitanti.,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. UniboImmagine,"D
    The text of the correct answer is:  D. UniboImmagine",True
Dove si trovano le informazioni sull'idoneità di lingua inglese per il primo anno del corso di laurea in Matematica?,C. Nella pagina del Centro Linguistico di Ateneo (Cilta),"C
    The text of the correct answer is:  Cilta (Nella pagina del Centro Linguistico di Ateneo)",True
"Per ottenere il riconoscimento di un titolo equipollente in Lingua e Letteratura Italiana, a quale pagina web bisogna fare riferimento?",B. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,B. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. Concilium,"A
    The text of the correct answer is: Concilium",True
Per quali insegnamenti è necessario contattare il docente via email per fissare un appuntamento per gli esami?,"B. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1","A
    The text of the correct answer is: ANALISI FUNZIONALE 1, CALCOLO NUMERICO e EQUAZIONI DIFFERENZIALI 1",False
Quando è possibile iscriversi all'appello orale di  '02023 CALCOLO NUMERICO SIMONCINI VALERIA'?,D. Dal 5 settembre 2024 al 28 settembre 2024,"C
    The text of the correct answer is: Dal 08 ottobre 2024 al 14 novembre 2024",False
In quale aula si terrà l'esame di 'GEOMETRIA 2' con il professore Mongardi Giovanni?,B. Aula Cremona,"C
    The text of the correct answer is: Aula Seminario VIII piano.",False
Qual è l'importo dell'indennità da pagare se si presenta la domanda di laurea oltre il termine ordinario ma entro la scadenza tardiva con mora?,"A. 100,00 €","C. 150,00 €",False
In quale periodo si svolgono le sessioni d'esame autunnale per l'anno accademico 2023/2024?,C. Fino al 13 settembre 2024,"A
    The text of the correct answer is: Dal 16 settembre 2024 al 20 dicembre 2024.",False
