domanda,risposta_gold,risposta,se_corretta
Quali servizi di supporto vengono offerti ai studenti per migliorare il loro apprendimento?,A. Servizi di tutorato dedicati per attività di supporto peer to peer.,A. Servizi di tutorato dedicati per attività di supporto peer to peer.,True
"Per poter partecipare alle selezioni per il Corso di Laurea in Sviluppo e cooperazione internazionale, è necessario sostenere:",A. Il TOLC-E,A. Il TOLC-E,True
Quando è possibile sostenere il TOLC per l'a.a. 2024/25 presso l'Università di Bologna?,B. Tra febbraio e luglio 2024,B. Tra febbraio e luglio 2024,True
Qual è la data limite per l'inserimento dell'attestazione ISEE per evitare il pagamento della mora?,A. 30 ottobre 2024 ore 18:00,A. 30 ottobre 2024 ore 18:00,True
A chi è rivolta la selezione straordinaria per i corsi di laurea a numero programmato per l'anno accademico 2024/2025?,"A. Cittadini italiani, cittadini dell'Unione Europea, cittadini non-UE equiparati e cittadini non-UE residenti all'estero che devono concorrere con cittadini dell'UE","A. Cittadini italiani, cittadini dell'Unione Europea, cittadini non-UE equiparati e cittadini non-UE residenti all'estero che devono concorrere con cittadini dell'UE

This is based on the information provided in the context, which states:

""Cittadini non -UE residenti all’estero che devono concorrere con i cittadini UE” devono :3

I posti riservati a “cittadini non -UE residenti all’estero ” eventualmente non utilizzati saranno messi a disposizione di:

• cittadini italiani, cittadini dell’Unione Europea, cittadini non -UE residenti all’estero che devono concorrere con cittadini UE

This indicates that non-EU resident citizens are required to compete with EU citizens, and the unused spots for non-EU residents will be allocated to EU citizens, Italian citizens, and EU-equivalent citizens.",True
"Secondo il bando di ammissione A.A. 2024/2025, entro quale data i cittadini non-UE residenti all'estero devono presentare il certificato di conoscenza della lingua italiana?",C. 16/09/2024,C. 16/09/2024,True
"Secondo il bando di ammissione A.A. 2024/2025, entro quale data è necessario immatricolarsi, in caso di vittoria in graduatoria o recupero?","A. Entro i termini perentori indicati nei paragrafi 4.7, 4.8 e 4.9 del bando","A. Entro i termini perentori indicati nei paragrafi 4.7, 4.8 e 4.9 del bando",True
"Secondo il bando, qual è la conseguenza per chi non rispetta le scadenze di pagamento per le procedure di ammissione?","B. Esclusione dalla procedura, indipendentemente dal motivo.","B. Esclusione dalla procedura, indipendentemente dal motivo.",True
Qual è la data limite per la candidatura alla seconda selezione?,"A. 15 luglio 2024, ore 13.00",B. 27 maggio 2024,False
Quando è possibile effettuare l'immatricolazione per chi è stato ammesso alla selezione ordinaria?,A. Dal 25 luglio 2024 al 30 luglio 2024 compreso,C. Dal 1° agosto 2024 al 26 agosto 2024 compreso,False
"In base al bando, quanti posti sono disponibili per il corso di Scienze Politiche, Sociali e Internazionali (SPOSI) per i cittadini italiani, dell'Unione Europea e categorie equiparate nella prima selezione?",B. 300,B. 300,True
"Secondo il bando, entro quale data un studente con un diploma sperimentale in 4 anni deve aver conseguito il diploma di scuola secondaria superiore?",D. 30 dicembre 2024,D. 30 dicembre 2024,True
In quale situazione è possibile iscriversi contemporaneamente a due corsi di studi presso l'Università di Bologna?,"A. Se già iscritto ad un corso universitario (Università di Bologna o altro Ateneo) e non si intende rinunciare, trasferirsi o effettuare un passaggio di corso.","D. Se entrambi i corsi sono dell'Università di Bologna, si effettua un passaggio di corso (Sezione 4.8).",False
"Per la prima selezione del corso, quali TOLC -E sono validi?",C. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,C. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% per la prova TOLC -E?,C.  Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,C. Studenti con invalidità civile e/o handicap ai sensi della L. 1 dia 104/1992,True
Quando è possibile candidarsi alla seconda selezione per l'ammissione ai corsi?,"A. Dal 4 marzo 2024 al 30 aprile 2024, ore 13:00","A. Dal 4 marzo 2024 al 30 aprile 2024, ore 13:00",True
Quando è possibile candidarsi per la selezione straordinaria per l'ammissione ai corsi di laurea?,"A. Dal 10 settembre 2024 al 19 settembre 2024, ore 13:00","A. Dal 10 settembre 2024 al 19 settembre 2024, ore 13:00",True
"Qual è la data limite per il conseguimento del titolo di studio, se non è ancora stato conseguito al momento della candidatura?",B. 30 dicembre 2024,B. 30 dicembre 2024,True
Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non-UE residenti all'estero che partecipano alla prima selezione?,B. 22/04/2024,B. 22/04/2024,True
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per la seconda selezione?",B. 6/36,B. 6/36,True
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire l'ordine di merito?","D. L'età anagrafica, con la persona più giovane che precede.","D. L'età anagrafica, con la persona più giovane che precede.",True
"Secondo il bando, quando viene pubblicata la graduatoria per la selezione straordinaria?",C. 2 ottobre 2024,A. 25 luglio 2024,False
"In quale delle seguenti situazioni un candidato risulta ""Idoneo"" alla selezione?",D. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,D. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,True
Cosa succede se un candidato risulta “Vincitore” in una graduatoria per un corso di riserva ma non si immatricola?,A. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse per un eventuale spostamento nel corso di maggior interesse.,A. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse per un eventuale spostamento nel corso di maggior interesse.,True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,D. Dal 25 luglio 2024 al 30 luglio 2024,D. Dal 25 luglio 2024 al 30 luglio 2024,True
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,A. Dal 25 luglio 2024 al 30 luglio 2024,A. Dal 25 luglio 2024 al 30 luglio 2024,True
Qual è la data limite per ottenere il diploma di scuola secondaria se si è immatricolati all'università senza averlo ancora conseguito?,B. 30 dicembre 2024,B. 30 dicembre 2024,True
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,D. 28 febbraio 2025,D. 28 febbraio 2025,True
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,D. 28 novembre 2024,D. 28 novembre 2024,True
"Per ottenere le agevolazioni sulla contribuzione studentesca (esonero totale o contributo ridotto) in funzione dell'ISEE, qual è il periodo temporale entro cui i CFU devono essere stati acquisiti?",A. 16/05/2024 – 23/05/2024,B. 11/08/2023 – 10/08/2024,False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,C. Dal 2 ottobre 2024 al 7 ottobre 2024,D. Dal 25 luglio 2024 al 30 luglio 2024,False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale considerato per il calcolo dei CFU necessari?",C. 1° agosto 2023 - 10 agosto 2024,C. 1° agosto 2023 - 10 agosto 2024,True
Entro quale periodo di tempo il Consiglio di Corso di studi di destinazione valuterà i crediti acquisiti nella carriera di provenienza?,B. Successivamente alla conclusione della procedura di trasferimento,D. Entro il 30 maggio 2024,False
"Per essere considerato valido per l'accesso ai corsi di questo bando, un TOLC-E deve essere sostenuto:","C. tra il 1° gennaio 2023 e il 29 aprile 2024 per la prima selezione, tra il 1° gennaio 2023 e il 12 luglio 2024 per la seconda selezione, o tra il 1° gennaio 2023 e il 18 settembre 2024 per l'eventuale selezione straordinaria.","B.  tra il 1° gennaio 2024 e 29 aprile 2024 per la prima selezione, tra il 1° gennaio 2024 e 12 luglio 2024 per la seconda selezione, o tra il 1° gennaio 2024 e 18 settembre 2024 per l'eventuale selezione straordinaria.",False
Qual è l'importo della parte fissa della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"B. 157,04 €","B. 157,04 €",True
"Secondo il bando, qual è il criterio fondamentale per determinare il numero minimo di CFU richiesti per accedere ai benefici ER.GO?","A. L'anno di prima immatricolazione all'università, anche se presso un altro ateneo.",B. Il numero di CFU riconosciuti specificamente sul corso di studi a cui il candidato si iscrive.,False
In quale periodo l'Università di Bologna sarà chiusa per ferie estive?,D. Dal lunedì 12 agosto al venerdì 16 agosto 2024,D. Dal lunedì 12 agosto al venerdì 16 agosto 2024,True
"Secondo il bando, qual è la modalità di pagamento per l'iscrizione al TOLC?",C. Seguendo le modalità indicate sulla piattaforma PagoPA,C. Seguendo le modalità indicate sulla piattaforma PagoPA,True
Quando è possibile candidarsi alla seconda selezione per l'ammissione al corso?,"B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00",C. Dal 16 maggio 2024 al 23 maggio 2024 compreso,False
Quando è possibile presentare la domanda di immatricolazione per la selezione straordinaria?,D. Dal 2 ottobre 2024 al 7 ottobre 2024 compreso,B. Dal 25 luglio 2024 al 30 luglio 2024 compreso,False
"Secondo il bando, in quale periodo è possibile immatricolarsi o passare a un altro corso per chi ha necessità di recuperare o spostare il proprio percorso di studi?",A. Dal 2 ottobre 2024 al 7 ottobre 2024 compresi,D. Dal 9 ottobre 2024 al 15 ottobre 2024 compresi,False
"Secondo il bando, entro quale data deve essere conseguito il diploma di scuola secondaria superiore da parte degli studenti che si iscrivono con uno dei titoli elencati in 3.2.a?",D. 30 dicembre 2024,D. 30 dicembre 2024,True
"Secondo il bando, in quale situazione è possibile iscriversi contemporaneamente a due corsi di studi all'Università di Bologna?",A. Se previsto dalla legge n. 33 del 12 aprile 2022.,"A. If provided for by law n. 33 of April 12, 2022.",True
"Per la prima selezione, quali TOLC -E sono validi per l'ammissione?",D. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,D. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% per la prova TOLC?,D. Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,C. Studenti con diagnosi di DSA rilasciata da uno specialista privato accompagnata da un documento di conformità rilasciato dal Servizio Sanitario Nazionale,False
Qual è il termine ultimo per la candidatura alla prima selezione?,"B. 30 aprile 2024, ore 13.00","B. 30 aprile 2024, ore 13.00",True
Quando è possibile candidarsi per la seconda selezione per l'ammissione ai corsi di laurea?,"B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00","B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00",True
Qual è la data limite per il conseguimento del titolo di studio per i candidati che non lo hanno ancora ottenuto al momento della candidatura?,D. 30 dicembre 2024,D. 30 dicembre 2024,True
Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non UE residenti all'estero che partecipano alla prima selezione?,D. 22/04/2024,C. 08/07/2024,False
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per accedere alla seconda selezione?",A. 6/36,A. 6/36,True
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire l'ordine di merito?","B. L'età anagrafica, con la persona più giovane che precede.","B. La età anagrafica, con la persona più giovane che precede.",True
Secondo il bando,"B. Al corso di riserva, seguendo le modalità e le scadenze indicate nella Sezione 4.7, e dichiarare il proprio interesse a spostarsi nel corso di maggior interesse.","B. Al corso di riserva, seguendo le modalità e le scadenze indicate nella Sezione 4.7, e dichiarare il proprio interesse a spostarsi nel corso di maggior interesse.",True
"In quale delle seguenti situazioni un candidato risulta ""Idoneo"" alla selezione?",D. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,D. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,True
Cosa succede a un candidato che risulta “Vincitore” in una graduatoria per un corso di studio di riserva?,"D. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.","D. Puoi immatricolarsi al corso di riserva e, se lo desideri, dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.",True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,B. Dal 25 luglio 2024 al 30 luglio 2024,B. Dal 25 luglio 2024 al 30 luglio 2024,True
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,C. Dal 25 luglio 2024 al 30 luglio 2024,C. Dal 25 luglio 2024 al 30 luglio 2024,True
Qual è la data limite per l'attivazione della carriera universitaria per gli studenti che hanno ottenuto un posto a seguito della procedura di recupero nella seconda selezione?,B. 26 agosto 2024,B. 26 agosto 2024,True
"Entro quale data è necessario attivare la carriera universitaria dopo l'immatricolazione, pena l'annullamento dell'immatricolazione stessa?",C. 28 febbraio 2025,C. 28 febbraio 2025,True
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,B. 28 novembre 2024,B. 28 novembre 2024,True
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, qual è il periodo temporale entro cui devono essere stati acquisiti i CFU riconosciuti?",A. 16/05/2024 – 23/05/2024,B. 11/08/2023 – 10/08/2024,False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,A. Dal 2 ottobre 2024 al 7 ottobre 2024,B. Dal 25 luglio 2024 al 30 luglio 2024,False
Per quali periodi di tempo sono considerati validi i CFU per ottenere agevolazioni sulla contribuzione studentesca?,D. Dal 1° agosto 2023 al 10 agosto 2024,D. Dal 1° agosto 2023 al 10 agosto 2024,True
"In base al testo, entro quale data è possibile presentare domanda di trasferimento in uscita dall'ateneo di provenienza?",B. Dopo l'immatricolazione,C. Entro il 15 ottobre 2024,False
In che anno è possibile sostenere il TOLC a distanza (“TOLC@CASA”) per candidarsi al contingente “cittadini non -UE residenti all’estero”?,D. 2024,D. 2024,True
Qual è l'importo della parte fissa della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"A. 157,04 €","A. 157,04 €",True
Qual è il criterio determinante per il numero minimo di CFU richiesti per accedere ai benefici ER.GO?,"D. L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro Ateneo.","D. L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro Ateneo.",True
In quale delle seguenti date l'Ufficio Contribuzioni Studentesche di Bologna sarà chiuso?,D. venerdì 29 marzo 2024,D. venerdì 29 marzo 2024,True
"Secondo il bando, qual è la modalità di pagamento prevista per l'iscrizione al TOLC?",A. Seguendo le modalità indicate sulla piattaforma PagoPA tramite Studenti Online,A. Seguendo le modalità indicate sulla piattaforma PagoPA tramite Studenti Online,True
Qual è la data limite per la candidatura alla seconda selezione del TOLC-E?,B. 15 luglio 2024,B. 15 luglio 2024,True
"Quando è possibile presentare domanda per l'immatricolazione, anche in caso di trasferimento o passaggio di corso, durante la selezione ordinaria?",B. Dal 25 luglio 2024 al 30 luglio 2024 compreso,B. Dal 25 luglio 2024 al 30 luglio 2024 compreso,True
"Secondo il bando, in quale periodo è possibile immatricolarsi a un corso di laurea, anche in caso di trasferimento o passaggio di corso, per i candidati che hanno necessità di recuperare o spostare il proprio posto?",B. Dal 2 ottobre 2024 al 7 ottobre 2024 compresi,D. Dal 9 ottobre 2024 al 15 ottobre 2024 compresi,False
"Secondo il bando, entro quale data un studente con un diploma sperimentale in 4 anni deve aver conseguito il diploma di scuola secondaria superiore?",A. 30 dicembre 2024,A. 30 dicembre 2024,True
"Secondo il bando, in quale situazione è possibile iscriversi contemporaneamente a due corsi di studi presso l'Università di Bologna?","C. Se già iscritto ad un corso universitario (Università di Bologna o altro Ateneo) e non si intende rinunciare, trasferirsi o effettuare un passaggio di corso.","A. Se entrambi i corsi sono dell'Università di Bologna, si effettua un passaggio di corso (Sezione 4.8).",False
"Per la prima selezione, quali TOLC -E sono validi per l'ammissione?",D.  I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,D. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% durante la prova TOLC -E?,B. Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,B. Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,True
Qual è il termine ultimo per la candidatura alla prima selezione per l'ammissione ai corsi?,"B. 30 aprile 2024, ore 13:00","B. 30 aprile 2024, ore 13:00",True
Quando è possibile candidarsi per la seconda selezione per l'ammissione ai corsi di laurea?,"C. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00","C. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00",True
"Qual è la data limite per il conseguimento del titolo di studio, se non è ancora stato conseguito al momento della candidatura?",D. 30 dicembre 2024,D. 30 dicembre 2024,True
"Qual è la data limite per presentare un certificato di conoscenza della lingua italiana per la seconda selezione, se si è un cittadino non UE residente all'estero?",A. 08/07/2024,A. 08/07/2024,True
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per la seconda selezione?",D. 6/36,D. 6/36,True
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire la precedenza?","A. L'età anagrafica, con la persona più giovane che ha la precedenza.","A. L'età anagrafica, con la persona più giovane che ha la precedenza.",True
"Secondo il bando, in quale data verrà pubblicata la graduatoria per la selezione straordinaria?",A. 2 ottobre 2024,B. 25 luglio 2024,False
"In quale delle seguenti situazioni un candidato otterrebbe la dicitura ""Idoneo"" nella graduatoria?",D.  Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,D. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,True
Cosa succede se un candidato risulta “Vincitore” in una graduatoria per un corso di riserva ma non si immatricola a quel corso?,B. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.,B. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.,True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,D. Dal 25 luglio 2024 al 30 luglio 2024,D. Dal 25 luglio 2024 al 30 luglio 2024,True
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,B. Dal 25 luglio 2024 al 30 luglio 2024,B. Dal 25 luglio 2024 al 30 luglio 2024,True
Qual è la data limite per attivare la carriera universitaria per gli studenti che hanno ottenuto un posto a seguito della seconda selezione?,C. 26 agosto 2024,D. 30 luglio 2024,False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,D. 28 febbraio 2025,D. 28 febbraio 2025,True
"Secondo le informazioni fornite, entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?",A. 28 novembre 2024,A. 28 novembre 2024,True
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, quale periodo temporale di acquisizione dei CFU è considerato valido?",D. 01/08/2023 – 31/07/2024,B. 11/08/2023 – 10/08/2024,False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,C. Dal 2 ottobre 2024 al 7 ottobre 2024,D. Dal 1° agosto 2024 al 26 agosto 2024,False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale considerato per il calcolo dei CFU?",A. Dal 1° agosto 2023 al 10 agosto 2024,A. Dal 1° agosto 2023 al 10 agosto 2024,True
"In base al testo, entro quale data è possibile presentare domanda di trasferimento in uscita dall'ateneo di provenienza dopo l'immatricolazione?",B. Non esiste una data limite specifica per la presentazione della domanda di trasferimento in uscita.,B. Non esiste una data limite specifica per la presentazione della domanda di trasferimento in uscita.,True
"In quale periodo è possibile sostenere il TOLC a distanza (“TOLC@CASA”) per candidarsi al contingente “cittadini italiani, cittadini dell’Unione Europea, cittadini non -UE equiparati”?",A. Dal 1° gennaio 2023 al 31 dicembre 2023,C. Dal 1° gennaio 2023 al 12 luglio 2024,False
Qual è l'importo fisso della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"D. 157,04 €","D. 157,04 €",True
"Secondo il bando, quale criterio viene utilizzato per determinare il numero minimo di CFU richiesti per accedere ai benefici ER.GO?","A. L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro ateneo.",B. Il numero di CFU riconosciuti specificamente sul corso di studi a cui l'studente si iscrive.,False
In quale periodo l'Università di Bologna rimane chiusa per la chiusura estiva?,D. Dal lunedì 12 agosto al venerdì 16 agosto 2024,D. Dal lunedì 12 agosto al venerdì 16 agosto 2024,True
Quale tra questi servizi NON è offerto per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale?,B. Servizi di orientamento,C.  Iscrizioni a corsi di specializzazione in economia,False
Quale risorsa è dedicata agli studenti con disabilità e DSA?,A. [Servizi per gli studenti con disabilità e con DSA](http://www.studentidisabili.unibo.it/),A. [Servizi per gli studenti con disabilità e con DSA](http://www.studentidisabili.unibo.it/),True
Quando gli studenti del secondo e terzo anno del corso di SVIC devono presentare il piano di studi?,C. Quando il piano didattico prevede un gruppo di scelta,B. Quando il piano didattico prevede un gruppo di scelta,False
"Secondo le informazioni fornite, in quale situazione è possibile sostenere un esame inserito nel piano di studi a gennaio, anche se le lezioni si svolgono nel secondo semestre?",D. Se l'esame è stato inserito nel piano di studi nel semestre precedente.,B. Se l'esame è stato inserito nel piano di studi a febbraio dell'anno accademico in corso.,False
Quale delle seguenti informazioni NON è disponibile sul sito web del corso di laurea in Sviluppo e Cooperazione Internazionale?,A. I nomi dei docenti che insegnano nel corso,B. Il numero di studenti internazionali iscritti al corso,False
Quali informazioni riguardanti il corso di laurea in Sviluppo Cooperazione Internazionale sono disponibili sul sito web dell'Università di Bologna?,"D. Sistema di assicurazione di qualità, qualità del corso in cifre e informazioni sulle aule, laboratori e biblioteche.","D. Sistema di assicurazione di qualità, qualità del corso in cifre e informazioni sulle aule, laboratori e biblioteche.",True
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,A. AlmaEsami,D. Cedolini web,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. UniboImmagine,D. La mia e-mail Studenti,False
Quali sono le tre principali aree su cui si concentra la pagina per aiutare gli studenti a vivere al meglio durante il percorso universitario?,"D. Ridurre i costi, utilizzare i servizi e vivere al meglio","D. Ridurre i costi, utilizzare i servizi e vivere al meglio",True
Quali tre piattaforme social vengono menzionate nel testo per seguire l'ateneo?,"A. Instagram, TikTok e YouTube","A. Instagram, TikTok, and YouTube",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,A. App Calendario,False
"A quale servizio dell'Università di Bologna puoi rivolgerti per ricevere informazioni su borse di studio, alloggi e mense?",D. ErGO – Ente Regionale per il Diritto allo Studio,D. ErGO – Ente Regionale per il Diritto allo Studio,True
Quale servizio universitario si occupa dell'assistenza agli studenti con disabilità o DSA?,A. Servizio per gli Studenti con Disabilità o con DSA,A. Servizio per gli Studenti con Disabilità o con DSA,True
Quale servizio universitario offre supporto specifico per gli studenti che desiderano conciliare studio e carriera agonistica sportiva?,D. Servizio studente atleta,D. Servizio studente atleta,True
In quale giorno e orario è possibile incontrare il tutor di orientamento senza appuntamento?,B. Mercoledì 14.30-15.30,B. Mercoledì 14.30-15.30,True
Dove si possono consegnare dei documenti presso l'ufficio di Filippo Re?,D. Via Zamboni 33 - 40126 Bologna BO,D. Via Zamboni 33 - 40126 Bologna BO,True
"Secondo Roberta, quale vantaggio principale offre il corso di SVIC?","D. Fornisce una panoramica su diversi ambiti (economico, politico, sociale, statistico) senza focalizzarsi su uno solo.","D. Fornisce una panoramica su diversi ambiti (economico, politico, sociale, statistico) senza focalizzarsi su uno solo.",True
"Secondo gli studenti, quale aspetto del corso di SVIC è stato particolarmente apprezzato?",A. L'approccio interdisciplinare e la prospettiva non eurocentrica.,A. L'approccio interdisciplinare e la prospettiva non eurocentrica.,True
"Secondo gli studenti citati, quale tra questi corsi NON è stato menzionato come preferito?",B. Analisi territoriale,B. Analisi territoriale,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,D. AlmaRegistri,False
Quale tra i seguenti servizi NON è menzionato come disponibile sul portale dell'Università di Bologna?,A. Servizio di supporto per la scrittura accademica,D. La mia e-mail,False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico successivo?,B. Dal 25 luglio,B. Dal 25 luglio,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,C. Dal 25 luglio,C. Dal 25 luglio,True
Quali sono le due app disponibili per gli studenti dell'Università di Bologna?,D. myAlmaOrienta e App Job Placement,D. myAlmaOrienta e App Job Placement,True
Dove è possibile trovare i libri di testo necessari per i corsi universitari?,A. Nelle biblioteche dei Dipartimenti di Scienze Economiche e di Scienze Statistiche.,A. Nelle biblioteche dei Dipartimenti di Scienze Economiche e di Scienze Statistiche.,True
Quale delle seguenti opzioni NON è una risorsa disponibile per gli studenti che desiderano approfondire le opportunità di studio all'estero?,A. Semester @ Buenos Aires Campus,C. Studenti Erasmus in entrata,False
Quali sono le opportunità offerte agli studenti laureati in Sviluppo e Cooperazione Internazionale?,"C.  Prospettive lavorative, preparazione al mondo del lavoro, offerte di lavoro e la possibilità di trasformare un'idea in un progetto d'impresa.","C. Prospettive lavorative, preparazione al mondo del lavoro, offerte di lavoro e la possibilità di trasformare un'idea in un progetto d'impresa.",True
Qual è la percentuale di laureati del corso di Laurea in Sviluppo e Cooperazione Internazionale che hanno svolto un'esperienza all'estero?,A. 37%,C. 58%,False
