domanda,risposta_gold,risposta,se_corretta
Il laureato è in grado di eseguire...,B. Il laureato è in grado di eseguire...," A, B, C, D
    The answer in Italian is:
    A. comunicare informazioni, idee, problemi e soluzioni di tipo scientifico
    B. presentare materiali e argomentazioni, in forma orale e scritta, nella propria lingua ed in inglese nell'ambito delle attività e dei rapporti professionali
    C. interagire con altre persone e di condurre attività in collaborazione
    D. possiede una buona predisposizione al lavoro di gruppo",False
Qual è la principale funzione del corso di laurea in Ingegneria e Scienze Informatiche?,"A. Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico"," A. Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico.",False
Qual è il nuovo regolamento per l'uso del Marchio dell'Ateneo?,B. Il nuovo regolamento consente di inserire il marchio sulla copertina e sul frontespizio della prova finale., B. Il nuovo regolamento consente di inserire il marchio sulla copertina e sul frontespizio della prova finale.,False
Qual è l'evento che è stato recentemente aperto?,A. Il corso di laurea in Ingegneria e Scienze Informatiche e del Corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici, A. Il corso di laurea in Ingegneria e Scienze Informatiche e del Corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici.,False
Qual è il principale compito della segreteria studentesca in questo contesto?,D. La gestione delle carriere degli studenti iscritti al Corso., D. La gestione delle carriere degli studenti iscritti al Corso.,False
Qual è la durata del tirocinio curriculare?,C. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso., C. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.,False
Qual è l’obiettivo principale di questo corso di tirocinio?,A. Caricare la domanda di tirocinio su https://tirocini.unibo.it, D. Inserire la relazione finale del tirocinio.,False
Il presente regolamento contiene quali tipi di tirocini curriculari?,"D. tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea"," D. tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea.",False
Qual è l'obiettivo principale del tirocinio curriculare?,A. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche., A. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,False
Qual è lo scopo della relazione di tirocinio in questo corso?,B. Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte., B. Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte.,False
Qual è la principale funzione del laureato in questo corso?,A. Conoscere e applicare conoscenze e competenze di comprensione., B. Realizzare sistemi informatici.,False
Qual è il titolo di studio rilasciato al termine di un corso di studio in Ingegneria e Scienze Informatiche?,C. Dottore in Ingegneria e Scienze Informatiche, C. Dottore in Ingegneria e Scienze Informatiche.,False
Qual è il nuovo calcolo della media di laurea per laureandi con carriera pregressa?,D. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse., D. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.,False
Qual è l'obiettivo della verifica delle conoscenze nell'iscrizione al corso?,C. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso., C. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.,False
Qual è l'obiettivo principale del corso di laurea in Informatica?,D. L'apprendimento dei principi dell'ingegneria del software, D. L'apprendimento dei principi dell'ingegneria del software.,False
Qual è il processo per ottenere la laurea in Ingegneria Scienze Informatiche?,B. Adhere strictamente alle linee guida per la redazione della tesi in Lingua Italiana., D. Seguire le norme per la formattazione dell'elaborato in PDF.,False
Qual è il titolo del lavoro di laurea descritto nel testo?,D. Il titolo del lavoro di laurea è descritto nel testo., D. Il titolo del lavoro di laurea è descritto nel testo.,False
Qual è la durata della prova scritta per la materia di Ingegneria del Software?,B. 40 minuti, B. 40 minuti,False
Qual è la durata del secondo periodo di esami del corso?,B. Dal 03/06/2024 all'inizio delle lezioni dell'a. a.\xa02024/25 (settembre 2024), C. Dal 19/12/2024 al 14/02/2025.,False
Qual è l'obiettivo principale del programma 'Muoversi in città: agevolazioni e sostenibilità per la comunità Unibo'?,C. Promuovere la sostenibilità della mobilità universitaria., C. Promuovere la sostenibilità della mobilità universitaria.,False
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,C. Sapere le basi di programmazione per sviluppare software, C. Sapere le basi di programmazione per sviluppare software.,False
Qual è l'obiettivo del corso di Ingegneria e Scienze Informatiche?,A. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico., A. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,False
"Qual è la differenza tra “Ingegneria Informatica” (BO), “Informatica” ( BO) e “Ingegneria e Scienze Informatiche”?","A. Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi."," A

    Explanation:
    The context does not provide information about the number of exams for each course, but it does mention that the course of Informatica has a higher number of exams related to Informatica teorica and the modellazione formale di sistemi, while the course of Ingegneria Informatica does not have any specific mention of exams. Therefore, the answer A is the most likely correct one, as it is the only option that mentions a higher number of exams related to a specific subject (Elettronica, Controlli Automatici, Elettrotecnica) for Ingegneria Informatica. However, without more specific information, it's not possible to confirm this with certainty.",False
Qual è il corso di laurea triennale che si svolge in Cesena nel Dipartimento di Informatica – Scienza e Ingegneria?,C. Ingegneria e Scienze, B. Informatiche.,False
Qual è il requisito principale per complete la relazione finale del corso di laurea?,D. Deve essere frutto di approfondimento di un lavoro individuale., D. Deve essere frutto di approfondimento di un lavoro individuale.,False
Qual è la validità della domanda di laurea?,C. La domanda di laurea è valida per un solo anno accademico., C. La domanda di laurea è valida per un solo anno accademico.,False
Qual è il diritto d’autore sulla tesi di laurea?,"D. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando."," D. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.",False
Qual è il requisito principale per complete la relazione finale del corso?,C. Deve essere frutto di approfondimento di un lavoro individuale., D. Deve sviluppare il tema di approfondimento in modo articolato e completo.,False
Qual è il formato del file della tesi?,"D. PDF testuale, con frontespizio, in base al modello fornito dal CdS"," D
    (D. PDF testuale, con frontespizio, in base al modello fornito dal CdS)",False
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,C. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università., D. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web del corso.,False
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,B. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università., D. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della facoltà di ingegneria scienze informatiche.,False
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025, B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,False
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,D. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025, D. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025.,False
Qual è l'anno in cui si svolgeranno le lezioni del corso di laurea in Ingegneria e scienze informatiche?,C. Il 2024/2025, C. Il 2024/2025,False
Qual è il principale obiettivo di questo corso di laurea?,B. Sapere la storia della letteratura italiana, C. Sapere la storia della letteratura inglese.,False
"Qual è l'obiettivo del modulo ""Giustificativo per il datore di lavoro""?",D. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame., D. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,False
Qual è il servizio di tutorato del corso di studio?,B. Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti., D. Il servizio di tutorato del corso di studio aiuta nella compilazione del piano di studi.,False
"Qual è la principale funzione del ruolo di Analista, Progettista e Programmatore di Software?","A. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.", A.,False
Qual è l'obiettivo principale del sito web del corso?,C. Presentazione del corso," C

    <question>
    Il sito web del corso fornisce informazioni su:

A. Immagini
B. Profili professionali
C. Risultati di apprendimento attesi
D. Attività formative
E. Risorse utilizzate
F. Servizi didattici
G. Risultati conseguiti
H. Sistemi operativi
I. Programmazione

    </question>
    The letters of the correct answers are: B, C, D, E, F, G

    <question>
    Il sito web del corso è accessibile?

A. Sì
B. No
    </question>
    The letter of the correct answer is: A

    <question>
    Il corso insegna:

A. Sistemi operativi
B. Accessibilità del Web
C. Programmazione
D. Sistemi embedded
E. Machine learning
F. Sistemi mobile
    </question>
    The letters of the correct answers are: C, D, E, F

    <question>
    Il corso insegna:

A. Sistemi operativi
B. Accessibilità del Web
C. Programmazione
D. Sistemi embedded
E. Machine learning
F. Sistemi mobile
G. Immagini
H. Profili professionali
I. Risultati di apprendimento attesi
J. Attività formative
K. Risorse utilizzate
L. Servizi didattici
M. Risultati conseguiti
    </question>
    The letters of the correct answers are: A, B, C, D, E, F, I, J, K, L, M

    <question>
    Il corso insegna:

A. Sistemi operativi
B. Accessibilità del Web
C. Programmazione
D. Sistemi embedded
E. Machine learning
F. Sistemi mobile
G. Immagini
H. Profili professionali
I. Risultati di apprendimento attesi
J. Attività formative
K. Risorse utilizzate
L. Servizi didattici
M. Risultati conseguiti
N. Tirocinio curricolare
    </question>
    The letters of the correct answers are: A, B, C, D, E, F, I, J, K, L, M, N",False
Qual è il periodo massimo di validità per il soggiorno all'estero?,B. Sei mesi, B. Sei mesi,False
Qual è l'obiettivo principale delle sale studio Alfa Albatros e Beta a Cesena?,A. Ricercati individuali o di gruppo, C. Lo svolgimento dell'attività didattica,False
Qual è la media di laurea in Ingegneria e scienze informatiche?,A. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio., A. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,False
Qual è l'obbligatorio percorso formativo sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008?,A. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente, A. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente.,False
Qual è l'obiettivo della validazione dell'identità digitale?,D. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione., D.,False
Qual è la principale funzione del tutor nel corso di studio?,A. La funzione di interfaccia tra gli studenti e il corso," A, B, D
    (The answer is a combination of options A, B, and D because the tutor has multiple roles, including serving as an interface between students and the course, providing personalized learning support, and organizing didactic activities.)",False
"Qual è il principale objetivo del servizio ""Sistema Bibliotecario di Ateneo - Informazioni e supporto da studente a studente tramite LiveChat su Teams""?",D. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi., D.,False
Qual è la validità del TOLC per iscriversi al Corso di Ingegneria?,B. Il TOLC in presenza (TOLC@UNI) svolti nel 2024 sono validi., D. Il TOLC in presenza (TOLC@UNI) svolti nel 2023 sono validi.,False
Qual è il tasso di laureati per questo corso?,D. 30.1%, D. 30.1%,False
Qual è la natura del corso in cifre?,D. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche., D. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,False
Qual è l'obbligatorio per poter chiudere correttamente il piano di studi?,D. Scegliere fin da ora come si vorrà svolgere la prova finale., D. Scegliere fin da ora come si vorrà svolgere la prova finale.,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria Scienze Informatiche?,C. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica., C. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,False
Qual è l'importanza della frequenza delle lezioni in questo corso?,B. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi., B. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,False
Qual è il servizio che aiuta gli studenti con disabilità o DSA?,D. Servizio per gli Studenti con Disabilità o con DSA, D. Servizio per gli Studenti con Disabilità o con DSA.,False
Qual è l'obiettivo principale di questo corso di tirocinio?,D. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche., D.,False
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,D. Svolgere l’attività di tirocinio nella propria scuola., B. Accessare il proprio account una volta completato l’accreditamento.,False
Qual è l'obiettivo principale del Corso?,A. La progettazione dei contenuti formativi e la pianificazione delle risorse., D. L'organizzazione delle attività formative e dei servizi didattici.,False
"Qual è il programma di formazione ""Start-up creation lab""?",A. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti., A. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,False
Qual è il messaggio principale del testo?,B. Il testo descrivere la possibilità di conciliare studio e lavoro., B. Il testo descrivere la possibilità di conciliare studio e lavoro.,False
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,B. Migliorare la qualità dei servizi., D. Promuovere la formazione universitaria.,False
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,B. L’innovazione digitale per la difesa, B. L’innovazione digitale per la difesa,False
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,A. Giovedì 25 aprile e venerdì 26 aprile, D. Mercoledì 1 maggio e venerdì 2 maggio.,False
Qual è il tema del video contest dell’Alma Mater Fest 2024?,D. L’intelligenza artificiale, D. L’intelligenza artificiale.,False
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,B. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti., D. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivono all’università ma lavori o per gli atleti.,False
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,C. Fornire informazioni sull'incontro., D. Promuovere la candidatura ad un corso di studio.,False
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,B. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani., B. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,False
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,D. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea., D. Involgere giovani e imprese nel rafforzare l'innovazione nel settore della difesa nell'Unione Europea.,False
Qual è l'obiettivo principale di un hackathon?,C. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine., C. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,False
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,D. Per aumentare la conoscenza del linguaggio inglese., D. Per aumentare la conoscenza del linguaggio inglese.,False
Qual è il valore del premio per la tesi per attività di volontariato?,C. 1.200 €, D. 1.800 €,False
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,B. Ore 13 del 13 marzo 2024., B. Ore 13 del 13 marzo 2024.,False
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,C. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche, C. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche.,False
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,C. Organizzare incontri formativi., C. Organizzare incontri formativi.,False
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",D. Insegnare tecniche di scrittura e organizzare efficacemente la tesi., D. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,False
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,D. Il 29 marzo e il 01 aprile, D. Il 29 marzo e il 01 aprile.,False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,B. Forneire informazioni sull'ammissione alla università., D. Promuovere la partecipazione alle giornate di orientamento.,False
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,C. Laurea in Ingegneria e scienze informatiche, C. Laurea in Ingegneria e scienze informatiche.,False
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,C. Allargare le tue prospettive di carriera., C. Allargare le tue prospettive di carriera.,False
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,B. Fornire una formazione universitaria di livello internazionale, A. Fornire una formazione professionale in campo informatico.,False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,B. 14 giugno, B. 14 giugno.,False
Qual è il messaggio principale del testo?,B. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria., D. Il messaggio principale del testo è quello di descrivere la qualità dei servizi dell'università di Bologna.,False
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,B. Per aiutare gli studenti a superare l'idoneità linguistica., D. Per aiutare gli studenti a ottenere un diploma universitario.,False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,A. Presentare le persone e i servizi a supporto, A. Presentare le persone e i servizi a supporto.,False
Qual è la scadenza della Call for StartUp?,D. 8 febbraio 2024, C. 31 gennaio 2024.,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,C. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione., C. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,False
Qual è il tema del video contest dell’Alma Mater Fest 2024?,D. L’intelligenza artificiale, D. L’intelligenza artificiale.,False
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,D. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana., D. Discuscione sull'impatto dell'AI sulle persone nella loro vita quotidiana.,False
Qual è la chiusura estiva del Campus di Cesena?,C. Dal 10 al 18 agosto 2024., C. Dal 10 al 18 agosto 2024.,False
