domanda,risposta_gold,risposta,se_corretta
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,C. AlmaEsami,C,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. Concilium,B,True
Per quali insegnamenti è necessario contattare il docente via email per fissare un appuntamento per gli esami?,"C. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1",C,True
Quando è possibile iscriversi all'appello orale di  '02023 CALCOLO NUMERICO SIMONCINI VALERIA'?,C. Dal 5 settembre 2024 al 28 settembre 2024,C,True
In quale aula si terrà l'esame di 'GEOMETRIA 2' con il professore Mongardi Giovanni?,D. Aula Cremona,D,True
Qual è l'importo dell'indennità da pagare se si presenta la domanda di laurea oltre il termine ordinario ma entro la scadenza tardiva con mora?,"A. 100,00 €",A,True
In quale periodo si svolgono le sessioni d'esame autunnale per l'anno accademico 2023/2024?,B. Fino al 13 settembre 2024,B,True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,A. AlmaEsami,A,True
In quale anno accademico è disponibile il piano didattico per il corso di laurea in Matematica con codice 6061?,C. 2024/2025,C,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Incarichi extraistituzionali,C,False
In quale anno accademico sono disponibili i piani didattici per i corsi di laurea in matematica?,A. 2024/2025,A,True
Quale dei seguenti codici identifica un piano didattico per studenti immatricolati nell'anno accademico 2024/2025?,D. 6061,A,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,D,False
Quali piani didattici sono disponibili per studenti immatricolati nel corso di laurea in Matematica nell'anno accademico 2024/2025?,B. Codice 6061 e Codice 8010,B,True
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile?,A. GEOMETRIA E ALGEBRA LINEARE 1,A,True
"In secondo anno di corso, quale insegnamento ha un arco temporale di lezioni che si estende dal 17 febbraio 2025 al 30 maggio 2025?",A. ANALISI MATEMATICA 2A,A,True
Quale dei seguenti corsi fa parte del percorso Modellistico Applicativo e si concentra sull'approfondimento in probabilità?,D. PROBABILITA' 2,D,True
Quale tra i seguenti insegnamenti è obbligatorio per il percorso teorico?,A. ISTITUZIONI DI ALGEBRA E GEOMETRIA,A,True
Quale corso universitario richiede 2 CFU e appartiene al settore scientifico disciplinare MAT/05?,C. COMPLEMENTI DI ANALISI MATEMATICA,C,True
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dall'16/09/2024 al 30/05/2025?,C. ALGEBRA 1 - non attivo per l'anno 2024/2025,A,False
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,C. FISICA MATEMATICA 3,E,False
Quale tra i seguenti corsi opzionali ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,B. CURVE E SUPERFICI ALGEBRICHE,C,False
In quale periodo dell'anno accademico 2024 si svolge il corso di 'Probabilità e Statistica Matematica 2'?,D. Dal 11 novembre 2024 al 16 dicembre 2024,D,True
Quale tra questi corsi ha come codice di materia MAT/07?,C. INTRODUZIONE AI SISTEMI COMPLESSI,A,False
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",B. MAT/03,A,False
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che si estende da settembre a maggio?,C. algebra 1,C,True
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,D. FISICA MATEMATICA 3,E,False
Quale dei seguenti corsi opzionali del III anno ha un periodo di lezioni che si estende dall'16 settembre 2024 al 30 maggio 2025?,D. CURVE E SUPERFICI ALGEBRICHE,B,False
Quale delle seguenti materie è inclusa nel corso di studi con codice 8010 nell'anno accademico 2024?,A. GEOMETRIA PROIETTIVA,A,True
Quale tra questi corsi ha come codice di materia MAT/07?,A. INTRODUZIONE AI SISTEMI COMPLESSI,A,True
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",C. MAT/03,A,False
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della Laurea in Matematica all'Università di Bologna?,D. AlmaEsami,D,True
Quale tra questi servizi NON è disponibile tramite il Portale di Ateneo?,A. IRIS - Archivio produzione scientifica,C,False
"In base al testo fornito, quando si tiene la lezione di 'Electromagnetic Propagation for Wireless Systems'?",A. 12 Dicembre 2017 09:00 - 11:30,A,True
In quale periodo si svolge il corso 'Electromagnetic Propagation for Wireless Systems'?,B. September 2017 - 18 December 2017,B,True
Quale informazione NON è disponibile sul sito web dell'Università di Bologna?,B.  Informazioni sul trattamento dei dati personali,C,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,C,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna nel testo fornito?,C.  IRIS - Archivio produzione scientifica,C,True
A quale scopo viene utilizzato il modulo 'Giustificativo per il datore di lavoro' disponibile sul sito dipartimento di matematica dell'Università di Bologna?,"D. Per certificare l'assenza lavorativa in caso di partecipazione a lezioni, prove d'esame o sessioni di laurea",D,True
"Secondo le istruzioni fornite, qual è il livello di accesso preferito per la tesi digitale?",D. accesso libero,D,True
"Quanto dura il TOLC-I, il test di ingresso per questo corso di laurea?",C. 1 ora e 50 minuti,C,True
"Secondo il bando di ammissione, quale peso viene attribuito al punteggio della sezione logica del TOLC-I nella graduatoria di merito?","C. 0,5",C,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,A,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Incarichi extraistituzionali,C,True
A chi si può rivolgere per ottenere informazioni sugli sbocchi occupazionali del Corso di Laurea in Matematica?,B. Segreteria Didattica del Corso di Laurea,B,True
"Per ricevere supporto e chiarimenti riguardo al corso di laurea in Matematica, quale indirizzo email è dedicato ai tutor del corso?",B. mat.didattica@unibo.it,B,True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,D. App Alumni,C,False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,B. Capacità progettuali e di pianificazione,C,False
Quale tra le seguenti affermazioni descrive meglio l'obiettivo del corso di 'Complementi di Analisi Matematica'?,"B. Completare la formazione di analisi di base degli studenti del corso di Laurea in Matematica, con particolare attenzione alle serie di Fourier e all'integrazione di forme differenziali su varietà.",B,True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di 'COMPLEMENTI DI ALGEBRA'?,C.  Imparare a calcolare integrali superficiali e a risolvere problemi di equazioni alle derivate parziali in due variabili.,D,False
"Quale delle seguenti affermazioni descrive meglio l'importanza della logica matematica, secondo il testo?",D. La logica matematica è fondamentale per comprendere la struttura delle dimostrazioni matematiche e analizzare la loro validità.,D,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,C,False
In quale anno accademico è disponibile il piano didattico per gli studenti immatricolati nel corso di laurea in Matematica con codice 8010?,D. 2023-24,D,True
Quale piano didattico è disponibile per gli studenti immatricolati nell'anno accademico 2022-2023 nel corso di laurea in Matematica con codice 8010?,C. [Piano didattico per studenti immatricolati nell'a.a. 2022-23](https://corsi.unibo.it/laurea/matematica/insegnamenti/piano/2024/8010/000/000/2022),C,True
Quale ente è responsabile della progettazione e dello sviluppo del sito web del Corso di Studi dell'Università di Bologna?,A. Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia,A,True
Quali sono le aree di specializzazione che il corso di laurea in Matematica intende rafforzare nei suoi studenti?,"A. Capacità di sintesi, astrazione, problem solving, abilità informatiche e computazionali",C,False
In che anno è stato introdotto il corso?,B. 2011,C,False
Quante postazioni informatiche sono disponibili nella sala studio al piano terra della biblioteca del Dipartimento di Matematica?,C. 80,D,False
Quante postazioni sono disponibili nel Laboratorio Studenti?,C. 48,C,True
"In quale delle seguenti situazioni l'Ateneo riconosce la formazione specifica sulla sicurezza (Moduli 2, 3, 4) pregressa svolta presso un altro ente?",C. Nessuna delle precedenti,C,True
Quale delle seguenti università NON è stata proposta come destinazione di studio per gli studenti del Corso di Laurea in Matematica?,C. École Normale Supérieure De Lyon,B,False
Quale università NON è situata in Gran Bretagna?,C. UNIVERSITEIT VAN AMSTERDAM,C,True
Qual è l'indirizzo del sito web menzionato nel testo?,A. https://www.ub.edu/web/portal/ca/,A,True
Quali sono le principali caratteristiche del corso di laurea in Informatica all'Università di Barcellona?,D. Il testo fornito non contiene informazioni specifiche sul corso di laurea in Informatica all'Università di Barcellona.,D,True
Qual è l'argomento principale del corso di laurea in base al link fornito?,D.  Il contesto fornito non contiene informazioni su un corso di laurea.,C,False
Quale università ospita il corso?,D. Università di Barcellona,A,False
Quale delle seguenti affermazioni descrive accuratamente l'argomento principale?,A. Il testo fornisce informazioni sul sito web dell'Università di Barcellona.,D,False
Quale dei seguenti servizi online è specificamente dedicato agli studenti dell'Università di Bologna?,C. AlmaEsami,C,True
Quale servizio online è dedicato alla gestione delle tesi di laurea?,D. Tesi online,D,True
Quale ufficio si occupa della gestione delle pratiche amministrative relative alla carriera degli studenti iscritti al Corso in Matematica?,A. Segreteria studenti,A,True
Quale ufficio dell'università si occupa di fornire supporto agli studenti nell'intraprendere l'attività di tirocinio?,A. Ufficio Tirocini,A,True
"Quali informazioni aggiuntive, oltre alle note legali, sono disponibili sul sito web menzionato nel testo?",D. Informazioni sul sito e accessibilità,D,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,C,False
In quale anno accademico sono disponibili i piani didattici?,A. 2024/2025,A,True
Quale codice identifica il piano didattico per studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,A. 6061,A,True
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online come la rete Wi-Fi e le risorse bibliotecarie?,A. Entro il 28 febbraio 2025,A,True
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online e compiere azioni come la prenotazione degli esami?,A. Entro il 28 febbraio 2025,A,True
"In caso di immatricolazione con titolo di studio conseguito all'estero, quale documento è necessario presentare alla Segreteria studenti internazionali al momento dell'appuntamento?",A. Una copia del visto di ingresso per studio,A,True
Quale delle seguenti affermazioni descrive meglio il ruolo del tutor nel corso di studio?,"D.  Il tutor funge da interfaccia tra gli studenti e il corso, fornendo supporto informativo e organizzativo.",D,True
Quale percentuale di studenti della coorte 2021/2022 ha superato gli Obblighi Formativi Aggiuntivi (OFA)?,D. 29.4%,B,False
