domanda,risposta_gold,risposta,se_corretta
Qual è la principale funzione del corso di laurea in Ingegneria e Scienze Informatiche?,"D. Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico","D. Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico.",True
Qual è il nuovo regolamento per l'uso del Marchio dell'Ateneo?,D. Il nuovo regolamento consente di inserire il marchio sulla copertina e sul frontespizio della prova finale.,D. Il nuovo regolamento consente di inserire il marchio sulla copertina e sul frontespizio della prova finale.,True
Qual è l'evento che è stato recentemente aperto?,B. Il corso di laurea in Ingegneria e Scienze Informatiche e del Corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici,B. Il corso di laurea in Ingegneria e Scienze Informatiche e del Corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici.,True
Qual è il principale compito della segreteria studentesca in questo contesto?,D. La gestione delle carriere degli studenti iscritti al Corso.,D. La gestione delle carriere degli studenti iscritti al Corso.,True
Qual è la durata del tirocinio curriculare?,B. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.,B. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.,True
Qual è l’obiettivo principale di questo corso di tirocinio?,D. Caricare la domanda di tirocinio su https://tirocini.unibo.it,C. Confermare la validità dell’offerta formativa.,False
Il presente regolamento contiene quali tipi di tirocini curriculari?,"D. tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea","D. tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea",True
Qual è l'obiettivo principale del tirocinio curriculare?,A. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,A. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,True
Qual è lo scopo della relazione di tirocinio in questo corso?,C. Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte.,C. Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte.,True
Qual è la principale funzione del laureato in questo corso?,B. Conoscere e applicare conoscenze e competenze di comprensione.,D. Realizzare sistemi informatici.,False
Qual è il titolo di studio rilasciato al termine di un corso di studio in Ingegneria e Scienze Informatiche?,D. Dottore in Ingegneria e Scienze Informatiche,D. Dottore in Ingegneria e Scienze Informatiche.,True
Qual è il nuovo calcolo della media di laurea per laureandi con carriera pregressa?,D. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.,D. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.,True
Qual è l'obiettivo della verifica delle conoscenze nell'iscrizione al corso?,C. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.,C. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.,True
Qual è l'obiettivo principale del corso di laurea in Informatica?,A. L'apprendimento dei principi dell'ingegneria del software,A. L'apprendimento dei principi dell'ingegneria del software.,True
Qual è il processo per ottenere la laurea in Ingegneria Scienze Informatiche?,D. Adhere strictamente alle linee guida per la redazione della tesi in Lingua Italiana.,D. Adhere strictly to the guidelines for the thesis writing in Italian.,True
Qual è il titolo del lavoro di laurea descritto nel testo?,D. Il titolo del lavoro di laurea è descritto nel testo.,D. Il titolo del lavoro di laurea è descritto nel testo.,True
Qual è la durata della prova scritta per la materia di Ingegneria del Software?,D. 40 minuti,D. 40 minuti,True
Qual è la durata del secondo periodo di esami del corso?,A. Dal 03/06/2024 all'inizio delle lezioni dell'a. a.\xa02024/25 (settembre 2024),"B
    (Dal 19/12/2024 al 14/02/2025)",False
Qual è l'obiettivo principale del programma 'Muoversi in città: agevolazioni e sostenibilità per la comunità Unibo'?,C. Promuovere la sostenibilità della mobilità universitaria.,C. Promuovere la sostenibilità della mobilità universitaria.,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,A. Sapere le basi di programmazione per sviluppare software,A. Sapere le basi di programmazione per sviluppare software.,True
Qual è l'obiettivo del corso di Ingegneria e Scienze Informatiche?,C. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,C. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,True
"Qual è la differenza tra “Ingegneria Informatica” (BO), “Informatica” ( BO) e “Ingegneria e Scienze Informatiche”?","C. Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi.","C.
    The correct answer in Italian is: C. Il corso di Ingegneria Informatica utilizza un maggior numero di esami legati all’Informatica teorica e alla modellazione formale di sistemi, mentre il corso di Informatica utilizza un maggior numero di esami legati all’Informatica teorica e alla modellazione formale di sistemi.",True
Qual è il corso di laurea triennale che si svolge in Cesena nel Dipartimento di Informatica – Scienza e Ingegneria?,A. Ingegneria e Scienze,D. Informatiche.,False
Qual è il requisito principale per complete la relazione finale del corso di laurea?,B. Deve essere frutto di approfondimento di un lavoro individuale.,B. Deve essere frutto di approfondimento di un lavoro individuale.,True
Qual è la validità della domanda di laurea?,C. La domanda di laurea è valida per un solo anno accademico.,C. La domanda di laurea è valida per un solo anno accademico.,True
Qual è il diritto d’autore sulla tesi di laurea?,"C. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.","C. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.",True
Qual è il requisito principale per complete la relazione finale del corso?,C. Deve essere frutto di approfondimento di un lavoro individuale.,D. Deve sviluppare il tema di approfondimento in modo articolato e completo.,False
Qual è il formato del file della tesi?,"D. PDF testuale, con frontespizio, in base al modello fornito dal CdS","D.
    (The answer is in Italian: D)",True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,D. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università.,B. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web del corso.,False
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,C. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università.,A. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web del corso di laurea.,False
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,True
Qual è l'anno in cui si svolgeranno le lezioni del corso di laurea in Ingegneria e scienze informatiche?,A. Il 2024/2025,A. Il 2024/2025.,True
Qual è il principale obiettivo di questo corso di laurea?,A. Sapere la storia della letteratura italiana,A (Sapere la storia della letteratura italiana),True
"Qual è l'obiettivo del modulo ""Giustificativo per il datore di lavoro""?",D. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,D. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,True
Qual è il servizio di tutorato del corso di studio?,C. Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti.,B. Il servizio di tutorato del corso di studio aiuta nella compilazione del piano di studi.,False
"Qual è la principale funzione del ruolo di Analista, Progettista e Programmatore di Software?","C. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.",C.,True
Qual è l'obiettivo principale del sito web del corso?,B. Presentazione del corso,B. Presentazione del corso.,True
Qual è il periodo massimo di validità per il soggiorno all'estero?,B. Sei mesi,B. Sei mesi.,True
Qual è l'obiettivo principale delle sale studio Alfa Albatros e Beta a Cesena?,A. Ricercati individuali o di gruppo,B. Lo svolgimento dell'attività didattica,False
Qual è la media di laurea in Ingegneria e scienze informatiche?,D. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,D. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,True
Qual è l'obbligatorio percorso formativo sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008?,D. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente,D. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente.,True
Qual è l'obiettivo della validazione dell'identità digitale?,C. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,C. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,True
Qual è la principale funzione del tutor nel corso di studio?,C. La funzione di interfaccia tra gli studenti e il corso,"D
    (D. La funzione di supporto personalizzato all'apprendimento)",False
"Qual è il principale objetivo del servizio ""Sistema Bibliotecario di Ateneo - Informazioni e supporto da studente a studente tramite LiveChat su Teams""?",B. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.,B. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.,True
Qual è la validità del TOLC per iscriversi al Corso di Ingegneria?,D. Il TOLC in presenza (TOLC@UNI) svolti nel 2024 sono validi.,"A, C, or D.
    The correct answer is: A, C, or D.
    The answer is: C.",False
Qual è il tasso di laureati per questo corso?,A. 30.1%,C. 41%,False
Qual è la natura del corso in cifre?,B. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,B. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,True
Qual è l'obbligatorio per poter chiudere correttamente il piano di studi?,D. Scegliere fin da ora come si vorrà svolgere la prova finale.,D. Scegliere fin da ora come si vorrà svolgere la prova finale.,True
Qual è l'obiettivo principale del corso di laurea in Ingegneria Scienze Informatiche?,D. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,D. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,True
Qual è l'importanza della frequenza delle lezioni in questo corso?,D. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,D. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,True
Qual è il servizio che aiuta gli studenti con disabilità o DSA?,C. Servizio per gli Studenti con Disabilità o con DSA,C. Servizio per gli Studenti con Disabilità o con DSA,True
Qual è l'obiettivo principale di questo corso di tirocinio?,B. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,B. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,True
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,B. Svolgere l’attività di tirocinio nella propria scuola.,D. Accessare il proprio account una volta completato l'accreditamento.,False
Qual è l'obiettivo principale del Corso?,B. La progettazione dei contenuti formativi e la pianificazione delle risorse.,"D
    (The correct answer in Italian is: D)",False
"Qual è il programma di formazione ""Start-up creation lab""?",B. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,B. Un percorso di formazione gratuito per l'imprenditorialità dedicato a giovani talenti.,True
Qual è il messaggio principale del testo?,D. Il testo descrivere la possibilità di conciliare studio e lavoro.,D. The text describes the possibility of reconciling study and work.,True
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,B. Migliorare la qualità dei servizi.,D. Promuovere la formazione universitaria.,False
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,A. L’innovazione digitale per la difesa,A. L'innovazione digitale per la difesa,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,D. Giovedì 25 aprile e venerdì 26 aprile,D. Giovedì 25 aprile e venerdì 26 aprile.,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,A. L’intelligenza artificiale,A. L'intelligenza artificiale,True
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,A. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,C. Le agevolazioni per far bene tutto sono disponibile per gli studenti che si iscrivono all’università ma lavori o per gli atleti.,False
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,A. Fornire informazioni sull'incontro.,C. Promuovere la candidatura ad un corso di studio.,False
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,D. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,D. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,True
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,B. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,B. Involgere giovani e imprese nel rafforzare l'innovazione nel settore della difesa nell'Unione Europea.,True
Qual è l'obiettivo principale di un hackathon?,D. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,D. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,True
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,D. Per aumentare la conoscenza del linguaggio inglese.,D. Per aumentare la conoscenza del linguaggio inglese.,True
Qual è il valore del premio per la tesi per attività di volontariato?,B. 1.200 €,C. 1.800 €,False
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,B. Ore 13 del 13 marzo 2024.,B. Ore 13 del 13 marzo 2024.,True
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,D. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,D.,True
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,D. Organizzare incontri formativi.,C. Promuovere la ricerca universitaria.,False
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",A. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,A. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,A. Il 29 marzo e il 01 aprile,A. Il 29 marzo e il 01 aprile.,True
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,B. Forneire informazioni sull'ammissione alla università.,"D.
    D. Ensegnare alle nuove studenti come si studiano all’università.",False
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,B. Laurea in Ingegneria e scienze informatiche,B. Laurea in Ingegneria e scienze informatiche.,True
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,B. Allargare le tue prospettive di carriera.,B. Allargare le tue prospettative di carriera.,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,C. Fornire una formazione universitaria di livello internazionale,B. Fornire una formazione professionale in campo informatico.,False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,C. 14 giugno,C. 14 giugno.,True
Qual è il messaggio principale del testo?,A. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria.,C. Il messaggio principale del testo è quello di descrivere la qualità dei servizi dell'università di Bologna.,False
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,A. Per aiutare gli studenti a superare l'idoneità linguistica.,C. Per aiutare gli studenti a ottenere un diploma universitario.,False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,A. Presentare le persone e i servizi a supporto,A. Presentare le persone e i servizi a supporto.,True
Qual è la scadenza della Call for StartUp?,D. 8 febbraio 2024,B. 31 gennaio 2024,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,C. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,C. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,C. L’intelligenza artificiale,C. L’intelligenza artificiale.,True
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,A. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,A. Discuscione sull'impatto dell'AI sulle persone nella loro vita quotidiana.,True
Qual è la chiusura estiva del Campus di Cesena?,D. Dal 10 al 18 agosto 2024.,D. Dal 10 al 18 agosto 2024.,True
